COLUMNS;id;bcpg:hierarchy1;bcpg:hierarchy2;bcpg:suppliers;cm:name;bcpg:legalName;Energie kJ, étiquetage;Energie kcal, étiquetage;Energie kJ;Energie kcal;Eau;Protéines;Protéines brutes (N x 6.25);Glucides;Lipides;Sucres;Amidon;Fibres alimentaires;Alcool (éthanol);Polyols totaux;Acides organiques;AG saturés;AG monoinsaturés;AG polyinsaturés;AG 4:0, butyrique;AG 6:0, caproïque;AG 8:0, caprylique;AG 10:0, caprique;AG 12:0, laurique;AG 14:0, myristique;AG 16:0, palmitique;AG 18:0, stéarique;AG 18:1 9c (n9), oléique;AG 18:2 9c,12c (n6), linoléique;AG 18:3 c9,c12,c15 (n3), alphalinolénique;AG 20:4 5c,8c,11c,14c (n6), arachidonique;AG 20:5 5c,8c,11c,14c,17c (n3), EPA;AG 22:6 4c,7c,10c,13c,16c,19c (n3), DHA;Cholestérol;Sel;Sodium;Chlorure;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer;Cuivre;Zinc;Sélénium;Iode;Rétinol;Bêtacarotène;Vitamine D;Activité vitaminique E (en équivalents alphatocophérol);Vitamine K1;Vitamine K2;Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B9 ou Folates totaux;Vitamine B12 ou Cobalamines
VALUES;26057;CIQUAL;poissons crus;Table Ciqual 2020;Limande, crue;Limande, crue;342;80,8;342;80,8;79,7;18,3;18,3;;0,85;0;0;0;0;0;0;0,16;0,18;0,2;;;;;;0,013;0,11;0,024;0,084;0,0027;0,00074;;0,043;0,16;49,8;0,28;111;0;24,7;176;262;47,5;0,04;0,29;0,06;0,46;13,8;30;14,2;;0,5;0,4;0;;0,5;0,1;0,081;2,64;0,54;0,23;5;1,67
VALUES;26058;CIQUAL;poissons crus;Table Ciqual 2020;Sole, crue;Sole, crue;328;77,3;328;77,3;80,1;18;18;;0,6;0;0;0;0;0;0;0,13;0,1;0,16;;;;;;0,009;0,082;0,026;0,037;0,003;0,00052;0,039;0,019;0,081;51,8;0,19;76,3;142;26,9;170;349;22,5;0,1;0,35;0,1;0,42;23;88,2;5;0;0,75;0,47;0;;;0,046;0,077;3,51;0,24;0,26;7,5;1,91
VALUES;26063;CIQUAL;poissons crus;Table Ciqual 2020;Rascasse, crue;Rascasse, crue;371;87,6;371;87,6;78,9;18,9;18,9;;1,33;0;0;0;0;0;0;0,24;0,21;0,49;;;;;;0,032;0,21;;0,21;;;;0,077;0,32;;;;;21;;465;61;0,3;;0,5;1,8;;11;;0;4,3;;;;;;;;;;;
VALUES;26064;CIQUAL;poissons crus;Table Ciqual 2020;Thon albacore ou thon jaune, cru;Thon albacore ou thon jaune, cru;459;108;459;108;71,6;25;25;;0,94;0;0;0;0;0;0;0,17;0,12;0,15;0;0;0;0;0,001;0,009;0,11;0,045;0,08;0,006;0,002;;0,012;0,088;43;0,11;40;;40,8;257;410;7,77;0,021;0,98;0,089;0,23;79,6;23,7;195;0;2,3;0,72;0,1;;2,6;0,14;0,098;13,5;0,47;0,97;8,5;3,44
VALUES;26065;CIQUAL;poissons crus;Table Ciqual 2020;Sardine, crue;Sardine, crue;683;163;683;163;64;19,5;19,5;;9,48;0;0;0;0;0;0;2,4;1,2;3,25;;;;;0;0,32;1,74;0,35;0,019;0,1;0,47;;1,09;1,58;78,9;0,22;101;130;36;286;584;57,5;0,33;1,67;0,41;1,5;52,8;26,8;28;;14;0,28;;;2,5;0,038;0,23;7,56;0,81;0,47;3,18;8,6
VALUES;26068;CIQUAL;poissons crus;Table Ciqual 2020;Thon listao ou Bonite à ventre rayé, cru;Thon listao ou Bonite à ventre rayé, cru;411;97,1;411;97,1;;22;22;;1,01;0;0;0;0;0;0;0,33;0,19;0,32;;;;;;0,04;0,23;0,055;;;;;0,071;0,19;47;0,093;37;;34;222;407;29;0,015;1,25;0,086;0,82;;;16;;;;;;1;0,033;0,1;15,4;0,42;0,85;9;1,9
VALUES;26069;CIQUAL;poissons crus;Table Ciqual 2020;Thon rouge, cru;Thon rouge, cru;649;155;649;155;68,1;23,3;23,3;;6,81;0;0;0;0;0;0;1,26;1,6;1,43;0;0;0;0;0;0,14;0,81;0,31;;;;;0,28;0,89;38;0,098;39;;50;254;252;8;0,015;1,02;0,086;0,6;73,4;;655;0;5,7;1;0;;0;0,24;0,25;8,65;1,05;0,46;2;9,43
VALUES;26072;CIQUAL;poissons crus;Table Ciqual 2020;Bar commun ou loup, cru, sans précision;Bar commun ou loup, cru, sans précision;350;82,5;350;82,5;78,1;19,1;19,1;;0,7;0;0;0;0;0;0;0,2;0,21;0,19;0,01;0,01;0,01;0,01;0,01;0,02;0,14;0,04;0,14;0,02;0,01;0,01;0,04;0,12;47,6;0,23;92,3;119;27;207;390;10;0,01;0,26;0,04;0,3;30;21,9;21;0;5,59;0,79;0,8;;0,66;0,025;0,058;3,67;0,55;0,34;22,2;3,12
VALUES;26074;CIQUAL;poissons crus;Table Ciqual 2020;Roussette ou petite roussette ou saumonette, crue;Roussette ou petite roussette ou saumonette, crue;415;97,8;415;97,8;75,2;23,3;23,3;;0,5;0;0;0;0;0;0;0,11;0,087;0,13;0;0;0;;0;0,0014;0,078;0,028;0,037;0,0032;0,00046;;0,012;0,086;29,8;0,31;125;0;20,9;147;258;11,7;0,1;0,37;0,1;0,87;28,8;26,2;2;0;0,5;0,65;0,1;;0;0,025;0,083;3,14;0,2;0,25;3,07;1,95
VALUES;26075;CIQUAL;poissons crus;Table Ciqual 2020;Bar ou loup de l'Atlantique, cru;Bar ou loup de l'Atlantique, cru;379;89,9;379;89,9;79,6;16,6;16,6;;2,61;0;0;0;0;0;0;0,42;0,81;0,9;;;;;;0,05;0,29;0,085;0,47;0,036;0,015;0,11;0,38;0,29;50;0,25;99;;26,4;185;286;20,3;0,013;0,72;0,04;0,74;57,5;60;49,7;;0,77;2,4;0;;;0,19;0,064;2,33;0,57;0,37;3;2,08
VALUES;26076;CIQUAL;poissons crus;Table Ciqual 2020;Thon germon ou thon blanc, cru;Thon germon ou thon blanc, cru;514;121;514;121;69,5;27,2;27,2;;1,37;0;0;0;0;0;0;0,26;0,22;0,27;;;;;;0,017;0,14;0,059;0,11;0,0046;0,0035;0,062;0,04;0,16;35,2;0,29;77,7;195;37,6;242;355;3,5;0,1;0,95;0,1;0,38;188;14;3,02;;2,23;0,44;;;;0,062;0,047;19,4;0,14;0,95;15,3;2,78
VALUES;26079;CIQUAL;poissons crus;Table Ciqual 2020;Anchois commun, cru;Anchois commun, cru;541;129;541;129;71,8;18,6;18,6;;6,07;0;0;0;0;0;0;1,64;1,11;1,69;0;0;0;0;0,011;0,32;1,04;0,27;0,89;0,17;0,073;0,035;0,48;0,93;124;0,18;73;;22,3;162;294;86,5;0,23;2,63;0,38;1,86;21,3;55;65,7;0;11;0,57;0,1;;0;0,061;0,32;12,7;0,65;0,14;9;0,62
VALUES;26080;CIQUAL;poissons crus;Table Ciqual 2020;Dorade royale, ou daurade ou vraie daurade, crue, sauvage;Dorade royale, ou daurade ou vraie daurade, crue, sauvage;393;93,2;393;93,2;78,6;18,1;18,1;;2,31;0;0;0;0;0;0;0,46;0,48;0,26;;;;;0,0018;0,076;0,3;0,078;0,08;0,061;0,017;0,022;0,024;0,14;55;0,12;46,5;;19;178;439;33,3;0,12;1,6;0,11;0,76;20;40;7;0;7,15;0,85;0;;1;0,15;0,095;1,2;;0,24;7;
VALUES;26082;CIQUAL;poissons crus;Table Ciqual 2020;Espadon, cru;Espadon, cru;543;130;543;130;;18,9;18,9;;5,97;0;0;0;0;0;0;;2,06;0,79;;;;;;0,19;0,94;0,33;2,06;0,011;0,016;0,018;0,37;0,37;51,4;0,28;112;130;33,6;289;362;12,1;0,017;0,65;0,035;0,79;52,7;40;191;0;12,5;0,5;0,1;;0,5;0,089;0,11;7,38;0,39;0,47;2;2,46
VALUES;26083;CIQUAL;poissons crus;Table Ciqual 2020;Éperlan, cru;Éperlan, cru;361;85,4;361;85,4;79,5;17,5;17,5;;1,7;0;0;0;0;0;0;0,27;0,38;0,53;;;;;;;;;;;;;0,18;0,35;71;0,39;156;;24;245;357;;;;;;;67;;0;;;;;0;;0,12;1,45;0,64;;37;3,44
VALUES;26084;CIQUAL;poissons crus;Table Ciqual 2020;Cardine franche, crue;Cardine franche, crue;395;93,4;395;93,4;;19,9;19,9;;1,53;0;0;0;0;0;0;0,43;0,25;;;;;;;0,058;0,32;0,053;;0,014;0,009;0,015;;0,35;43;;;;;;;;;;;;;17;;;;;;;;;;;;;;
VALUES;26085;CIQUAL;poissons crus;Table Ciqual 2020;Rouget-barbet de roche, cru;Rouget-barbet de roche, cru;660;158;660;158;70,6;18,4;18,4;;9,37;0;0;0;0;0;0;2,72;3,54;2,52;;;;;0,02;0,27;1,75;0,43;1,76;0,044;0,024;;0,99;0,63;56,8;0,17;66,3;140;30,7;218;343;22,8;0,1;0,49;0,08;0,37;36,2;11,5;8,4;0;1,12;0,51;;;;0,06;0,065;4,46;0,34;0,37;11;4,52
VALUES;26088;CIQUAL;poissons crus;Table Ciqual 2020;Dorade royale ou daurade ou vraie daurade, crue, élevage;Dorade royale ou daurade ou vraie daurade, crue, élevage;543;129;543;129;72,5;20,9;20,9;;5,1;0;0;0;0;0;0;1,19;1,49;1,73;;;;;0,0024;0,2;0,75;0,18;0,83;0,32;0,037;0,01;0,31;0,56;66,3;0,13;51,5;;30,7;248;458;2,34;0,1;0,39;0,1;0,41;3,7;5;4,9;0,008;3,11;0,95;;;0;0,077;0,065;7,4;0,28;0,43;5;3,16
VALUES;26091;CIQUAL;poissons crus;Table Ciqual 2020;Mulet, cru;Mulet, cru;475;113;475;113;75,5;20,1;20,1;;3,62;0;0;0;0;0;0;1,17;1,02;0,88;0;0;0;0;0,003;0,16;0,5;0,1;;;;;0,7;0,18;59;0,18;70,4;130;26,7;171;305;13,6;0,1;0,7;0,1;0,58;168;14;2;0;2,12;0,64;0,1;;1,2;0,16;0,24;6,31;0,76;0,37;9;5,56
VALUES;26092;CIQUAL;poissons crus;Table Ciqual 2020;Truite de mer, crue;Truite de mer, crue;467;111;467;111;74,5;19,6;19,6;;3,63;0;0;0;0;0;0;0,62;1,06;1,3;;;;;0;0,11;0,45;0,057;;0,11;0;;;;66;0,14;55;0;29,3;270;458;12,7;0,027;1,23;0,04;0,95;22,9;20;12;;2,1;0,65;0;;0,55;0,1;0,14;3,5;1,95;0,54;16;5
VALUES;26095;CIQUAL;poissons crus;Table Ciqual 2020;Merlan, cru;Merlan, cru;336;79,3;336;79,3;79,3;18,8;18,8;;0,47;0;0,1;0;0;0;0;0,095;0,063;0,2;0;0;0;0;0,00039;0,0024;0,068;0,022;0,03;0,0027;0,001;;0,046;0,14;46,9;0,16;63,6;109;31,7;196;417;18;0,1;0,31;0,1;0,39;30,2;94,9;3;0;4,11;0,27;0,1;;0;0,025;0,024;2,26;0,12;0,18;13;1,33
VALUES;26098;CIQUAL;poissons crus;Table Ciqual 2020;Morue, salée, sèche;Morue, salée, sèche;871;206;871;206;35,2;47,6;47,6;;1,67;0;0;0;0;0;0;0,31;0,32;0,54;0;0;0;0;0;0,03;0,18;0,1;0;0;;;0,032;0,24;105;12,3;4900;;80,7;551;1300;124;0,05;2,09;0,098;1,07;;230;24,5;0;4;1,67;0,4;;0;0,13;0,2;5,26;1,01;0,58;22,3;5,43
VALUES;26099;CIQUAL;poissons crus;Table Ciqual 2020;Dorade grise, ou daurade grise, ou griset, crue;Dorade grise, ou daurade grise, ou griset, crue;547;130;547;130;72,9;20,5;20,5;;5,27;0;0;1;0;0;0;1,41;1,78;1,37;;;;;0,005;0,14;0,93;0,23;0,83;0,038;0,02;;0,47;0,39;68,8;0,15;60,6;;31,2;250;400;100;0,1;0,39;0,1;0,8;20,2;30,9;1,5;0;0,57;0,69;;;;0,025;0,062;4,83;0,28;0,36;;2,65
VALUES;26100;CIQUAL;poissons crus;Table Ciqual 2020;Bogue, crue;Bogue, crue;380;90;380;90;78,5;17,9;17,9;;2,03;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;38;0,28;110;120;22,5;230;309;52,5;0,12;2,3;0,33;0,96;;60;0;;0;0;;;0;0,08;0,1;5,4;0,21;0,46;;2
VALUES;26101;CIQUAL;poissons crus;Table Ciqual 2020;Bonite, crue;Bonite, crue;675;161;675;161;70;22,3;22,3;;8,01;0;0;0;0;0;0;2,11;4,12;0,97;;;;;;0,34;1,34;0,44;4,12;0,26;0,18;;0,45;0,087;;1,35;540;;10;;35;16;0,1;2,08;0,26;0,68;;;;;;;;;;;;;;;;
VALUES;26102;CIQUAL;poissons crus;Table Ciqual 2020;Maquereau espagnol ou maquereau blanc ou billard, cru;Maquereau espagnol ou maquereau blanc ou billard, cru;567;135;567;135;71,8;22,1;22,1;;5,15;0;0;0;0;0;0;1,59;1,34;1,01;0;0;0;0;0;0,16;0,97;0,45;;;0;;0,25;0,76;76;0,15;59;;33;205;446;11;0,014;0,44;0,055;0,49;;;39;0;7,3;0,69;0,1;;1,6;0,13;0,17;2,3;0,75;0,4;1;2,4
VALUES;26103;CIQUAL;poissons crus;Table Ciqual 2020;Denté, cru;Denté, cru;418;99,3;418;99,3;78,1;17;17;;3,5;0;0;0;0;0;0;0,45;0,68;1,98;;;;;;;;;;;;;;;70;0,19;77;;;226;350;34;;1;0,015;0,41;;;48;0;;0,4;;;0;0,08;0,13;2,7;;0,19;5;
VALUES;26104;CIQUAL;poissons crus;Table Ciqual 2020;Saint-Pierre, cru;Saint-Pierre, cru;368;86,7;368;86,7;77,8;19,9;19,9;;0,8;0;0;0;0;0;0;0,17;0,11;0,28;;;;;0;0;0,11;0,056;;;;;0,02;0,17;51;0,17;60;70;22,5;180;307;31,5;0,1;3,6;0,27;0,95;;20;0;;0;0;;;0;0;0;0;0;0,95;;0
VALUES;26106;CIQUAL;poissons crus;Table Ciqual 2020;Grondin, cru;Grondin, cru;397;94;397;94;75;19;19;;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;26107;CIQUAL;poissons crus;Table Ciqual 2020;Corb, cru;Corb, cru;370;87,2;370;87,2;78;20;20;;0,8;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;61;;527;74;0,3;;0,8;2,1;;;;;;;;;;;;;;;;
VALUES;26108;CIQUAL;poissons crus;Table Ciqual 2020;Capelan, cru;Capelan, cru;380;90;380;90;78,6;18,7;18,7;;1,71;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;0,27;;;;;;;;;;;;;;;;;;;;;;;;;;
VALUES;26109;CIQUAL;poissons crus;Table Ciqual 2020;Dorade rose, ou daurade rose, crue;Dorade rose, ou daurade rose, crue;431;102;431;102;;21;21;;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;22;;690;34;0,1;4,3;0,4;1,6;;;;;;;;;;;;;;;;
VALUES;26110;CIQUAL;poissons crus;Table Ciqual 2020;Rouget-barbet de roche, vapeur;Rouget-barbet de roche, vapeur;602;143;602;143;69,6;24,1;24,1;;5,2;0;0;0;0;0;0;0,73;3,95;0,29;0,01;0,01;0,01;0,01;0,01;0,01;0,54;0,17;3,8;0,25;0,03;0,01;0,01;0,01;63,9;0,24;95,6;162;33;230;410;21;0,02;0,48;0,05;0,39;50;40;23,1;;1,27;2,1;1,59;;3,17;0,02;0,032;3,47;0,41;0,17;14,3;3,74
VALUES;26111;CIQUAL;poissons crus;Table Ciqual 2020;Saupe, crue;Saupe, crue;399;94,5;399;94,5;78;18;18;;2,5;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;27;;540;28;0,1;4,3;0,6;3,3;;;;;;;;;;;;;;;;
VALUES;26113;CIQUAL;poissons crus;Table Ciqual 2020;Chinchard, cru;Chinchard, cru;487;116;487;116;78;19;19;;4,42;0;0;0;0;0;0;2,31;1,65;;;;;;;0,073;0,47;0,15;0,3;0,027;0,023;0,031;;0,43;47;;;;69;;986;92;0,2;;0,99;1,59;26;;;;;;;;;;;;;;;
VALUES;26122;CIQUAL;poissons crus;Table Ciqual 2020;Églefin, cru;Églefin, cru;307;72,3;307;72,3;80,4;17,3;17,3;;0,35;0;0;0;0;0;0;0,098;0,065;0,18;0;0;0;0;0,001;0,0028;0,071;0,019;0,029;0,0034;0,001;;0,049;0,092;42,3;0,16;65,9;86;26,4;144;292;9,23;0,1;0,28;0,1;0,32;36;126;2;0;0,5;0,42;0,1;;0;0,04;0,04;2,64;0,11;0,32;11,3;1,07
VALUES;26127;CIQUAL;poissons crus;Table Ciqual 2020;Congre, cru;Congre, cru;481;115;481;115;73,2;18,3;18,3;;4,6;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;78;0,13;50;100;20;270;240;71;0,01;1,3;0,2;0,9;;30;0;;0;0;;;;0,06;0,04;4,3;0,24;0;0;3
VALUES;26128;CIQUAL;poissons crus;Table Ciqual 2020;Grenadier (de roche), cru;Grenadier (de roche), cru;292;68,9;292;68,9;82,7;15,4;15,4;;0,81;0;0;0;0;0;0;0,11;0,31;0,32;;;;;;0,015;0,077;0,017;0,073;0,007;0,002;;0,039;0,13;37,1;0,24;94;;22,1;103;281;1,64;0,1;0,12;0,1;0,22;356;13,4;5,1;;0,52;1,36;;;;0,04;0,04;1,29;0,077;0,12;;0,33
VALUES;26129;CIQUAL;poissons crus;Table Ciqual 2020;Lieu jaune ou colin, cru;Lieu jaune ou colin, cru;320;75,5;320;75,5;80,8;17,7;17,7;;0,51;0;0;0;0;0;0;0,07;0,072;0,14;0;0;0;0;0;0,002;0,031;0,006;0,014;0,002;0;;0,02;0,042;67,3;0,29;129;0;38,5;235;331;13,7;0,01;0,39;0,04;0,4;35;80;3;;0;0,78;0;;0;0,085;0,08;1,65;0,14;0;3;3
VALUES;26130;CIQUAL;poissons crus;Table Ciqual 2020;Julienne ou Lingue, crue;Julienne ou Lingue, crue;343;80,8;343;80,8;79,3;19,2;19,2;;0,44;0;0;0;0;0;0;0,11;0,08;0,2;;;;;;0,0025;0,071;;0,032;;0;;0,051;0,077;38;0,26;128;0;62,5;204;365;27,6;0,03;0,68;0,065;0,59;37,5;43,5;15,8;;;0,3;0;;;0,09;0,11;2,08;0,32;0,3;7;0,78
VALUES;26133;CIQUAL;poissons crus;Table Ciqual 2020;Tacaud, cru;Tacaud, cru;346;81,6;346;81,6;78,9;19,7;19,7;;0,33;0;0;0;0;0;0;0,098;0,03;0,1;;;;;;0,002;0,068;0,021;0,022;0,00082;0,00068;;0,029;0,072;46,4;0,2;81,5;;26,5;148;306;26,7;0,1;0,21;0,1;0,34;35,4;214;2;;0,32;0,34;0;;0;0,062;0,082;1,49;0,17;0,13;;1,47
VALUES;26134;CIQUAL;poissons crus;Table Ciqual 2020;Lieu noir, cru;Lieu noir, cru;350;82,5;350;82,5;79,4;18,8;18,8;;0,8;0;0;0;0;0;0;0,15;0,12;0,24;;;;;0;0,0083;0,11;0,033;0,066;0,0075;0,002;;0,039;0,19;62;0,2;80,5;;30,7;207;385;14,7;0,1;1,3;0,1;0,57;120;143;2,8;;1,77;0,36;0;;0;0,13;0,15;2,26;0,4;0,25;10;4,38
VALUES;26135;CIQUAL;poissons crus;Table Ciqual 2020;Limande-sole, crue;Limande-sole, crue;341;80,6;341;80,6;80;17;17;;1,4;0;0;0;0;0;0;0,2;0,28;0,46;;;;;;0,026;0,12;0,032;0,13;0,005;0,005;0,062;0,25;0,11;43;0,24;95;;17;200;230;17;;0,5;0,1;0,45;75,3;94;0;;0;0;0;;0;0,09;0,08;3,5;0,3;0,3;11;1
VALUES;26141;CIQUAL;poissons crus;Table Ciqual 2020;Foie de morue, cru;Foie de morue, cru;2550;619;2550;619;26,8;5;5;;66,6;0;0;0;0;0;0;14;31;17;;;;;;2,98;8,66;1,79;15,1;1,12;0,79;0,66;6,41;4,76;;1,47;589;;8;100;130;10;;4;0,66;1,94;63,5;500;5100;;100;20;;;4;0,1;0,65;2,5;0,64;0,15;300;10
VALUES;26146;CIQUAL;poissons crus;Table Ciqual 2020;Vivaneau, cru;Vivaneau, cru;398;94,1;398;94,1;78;20,5;20,5;;1,34;0;0;0;0;0;0;0,29;0,25;0,46;0;0;0;0;0;0,036;0,16;0,081;;;;;0,051;0,26;37;0,16;64;;32;198;417;32;0,013;0,69;0,028;0,36;;;32;0;10,2;0,96;0,1;;1,6;0,046;0,003;0,28;0,75;0,4;5;3
VALUES;26153;CIQUAL;poissons crus;Table Ciqual 2020;Sabre, cru;Sabre, cru;524;125;524;125;74,8;18;18;;5,9;0;0;0;0;0;0;0,94;1,36;1,83;;;;;;;;;;;;;;;;0,28;110;;;150;270;12;;0,6;;;;;15;;;;;;0;0,14;0,13;3;;;;
VALUES;26154;CIQUAL;poissons crus;Table Ciqual 2020;Flétan du Groënland ou flétan noir ou flétan commun, cru;Flétan du Groënland ou flétan noir ou flétan commun, cru;700;168;700;168;72,3;13,5;13,5;;12,7;0;0;0;0;0;0;2,32;7,18;1,91;0;0;0;0;0,0065;0,65;1,42;0,25;2,58;0,21;0,16;0;0,8;0,68;42,3;0,43;202;;24;161;287;17,7;0,012;0,4;0,03;0,4;30,5;17,3;32;0;21,2;0,79;0,1;;1;0,06;0,08;1,5;0,25;0,43;6,5;1
VALUES;26157;CIQUAL;poissons crus;Table Ciqual 2020;Carangue, cru;Carangue, cru;438;104;438;104;;19,9;19,9;;2,7;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;0,22;89;;30;193;415;47;;0,7;0,027;0,42;;;;;;;;;0;0,19;0,1;5,6;;0,65;2,9;9,1
VALUES;26159;CIQUAL;poissons crus;Table Ciqual 2020;Coulirou, cru;Coulirou, cru;301;70,9;301;70,9;;17,5;17,5;;0,1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;0,15;61;;30;115;614;50;;0,4;;;;;;;;;;;0;0,03;0,08;3,2;;;;
VALUES;26161;CIQUAL;poissons crus;Table Ciqual 2020;Saumon, cru, sauvage;Saumon, cru, sauvage;695;166;695;166;68,4;21;21;;9,17;0;0;0;0;0;0;1,92;2,87;2,43;0;0;0;0;0;0,25;0,97;0,27;1,52;;;;0,32;1,12;53;0,12;46;83;29,2;225;436;13,5;0,016;0,66;0,16;0,58;27;12,2;19,5;;8,6;1,11;0,3;;0;0,21;0,24;8,83;1,48;0,49;13,1;4,84
VALUES;26162;CIQUAL;poissons crus;Table Ciqual 2020;Requin, cru;Requin, cru;461;109;461;109;73,6;20,8;20,8;;2,91;0;0;0;0;0;0;0,48;0,94;0,62;0;0;0;0;0;0,042;0,38;0,061;;;;;0,23;0,39;51;0,2;79;;37;201;355;33;0,015;1,12;0,033;0,43;;;70;0;0,6;1;0,1;;0;0,031;0,046;3,67;0,7;0,4;3;1,49
VALUES;26166;CIQUAL;poissons crus;Table Ciqual 2020;Orphie commune, crue;Orphie commune, crue;558;133;558;133;70,1;20;20;;5,91;0;0;0;0;0;0;1,81;1,77;1,74;;;;;;0,26;1,31;0,24;1,32;0,26;0,064;0,025;0,25;1,14;82;0,21;83,5;;27,5;196;377;73;0,02;0,73;0,2;0,77;30,9;20;7;;5;1,7;0;;1,5;0,012;0,063;5,75;0,8;0,9;1;2
VALUES;26168;CIQUAL;poissons crus;Table Ciqual 2020;Lompe, crue;Lompe, crue;695;168;695;168;74,6;10;10;;14,2;0;0;0;0;0;0;3,01;7,73;2,36;;;;;;1,14;1,57;0,3;2,74;0,22;;;1,1;0,94;;0,17;69;;;203;485;20;;0,5;;;16,5;50;11;;3,9;;0;;0;0,07;0,08;2;;;;
VALUES;26170;CIQUAL;poissons crus;Table Ciqual 2020;Brème, cru;Brème, cru;435;104;435;104;77;16,9;16,9;;4;0;0;0;0;0;0;0,78;2,07;0,74;;;;;0;0,11;0,53;0,076;;0,076;0,094;;;;66;0,11;43;;26;210;350;63;0,087;0,44;0,028;0,42;24;7;14;;5,5;1,3;0;;0;0,07;0,07;4;;;;
VALUES;26171;CIQUAL;poissons crus;Table Ciqual 2020;Omble chevalier, cru;Omble chevalier, cru;436;103;436;103;77,6;19,8;19,8;;2,7;0;0;0;0;0;0;2,2;;;;;;;;;;;;;;;;;48;0,14;57,5;;30;260;370;8,8;;0,49;;0,67;16;;;;9;;0;;0;0,16;0,09;;;0,37;;
VALUES;26172;CIQUAL;poissons crus;Table Ciqual 2020;Loup tacheté, cru;Loup tacheté, cru;454;108;454;108;78,2;16,3;16,3;;4,8;0;0;0;0;0;0;0,96;1,47;1,9;;;;;;0,065;0,6;0,23;0,85;0,065;0,027;0,2;0,82;0,47;58;0,26;105;;25;180;282;35;;1;;;;60;18;;1,3;2,4;0;;0;0,18;0,045;2,5;0,57;0,35;1;2,2
VALUES;26173;CIQUAL;poissons crus;Table Ciqual 2020;Sprat, cru;Sprat, cru;777;186;777;186;66,7;19,8;19,8;;11,9;0;0;0;0;0;0;3,32;5,44;3,16;;;;;;0,82;2,03;0,23;1,4;0,46;0,42;;0,75;1,39;87;;;;20;220;230;;0,13;0,59;0,13;1,02;10;;150;;0;2,5;0;;0;0,04;0,26;5;;;;
VALUES;26174;CIQUAL;poissons crus;Table Ciqual 2020;Turbot, cru;Turbot, cru;361;85,5;361;85,5;79,2;17,9;17,9;;1,55;0;0;0;0;0;0;0,19;0,16;;;;;;;0,022;0,14;0,031;0,095;0,01;0,01;0,018;;0,16;48;0,23;84;;23;203;415;49;;0,25;;;;35;11,7;;;;0;;1,7;0,043;0,085;3,6;0,25;0,15;16;1,05
VALUES;26175;CIQUAL;poissons crus;Table Ciqual 2020;Corégone lavaret, cru;Corégone lavaret, cru;486;115;486;115;74,7;20,5;20,5;;3,72;0;0;0;0;0;0;0,61;0,9;1,1;0;0;0;0;0;0,097;0,4;0,11;;0,066;0,1;;0,23;0,69;56,3;0,13;50;;31,5;280;349;43;0,059;0,44;0,049;0,77;16;12;22;0;7,5;1,45;0,1;;0;0,11;0,095;3,5;0,75;0,3;15;1
VALUES;26178;CIQUAL;poissons crus;Table Ciqual 2020;Mérou, cru;Mérou, cru;349;82,3;349;82,3;78,6;18,6;18,6;;0,86;0;0;0;0;0;0;0,2;0,17;0,27;0;0;0;0;0;0,01;0,14;0,042;;;;;0,027;0,22;37;0,13;53;;31;145;483;19;0,014;0,6;0,02;0,49;;;43;0;;0,5;;;0;0,055;0,063;0,36;0,75;0,3;9;0,6
VALUES;26194;CIQUAL;poissons crus;Table Ciqual 2020;Lingue bleue ou Lingue, crue;Lingue bleue ou Lingue, crue;338;79,6;338;79,6;79,6;18,9;18,9;;0,44;0;0;0;0;0;0;0,095;0,08;0,19;;;;;;0,0036;0,073;0,018;0,037;0,0038;0,0013;;0,031;0,12;51,9;0,23;92,8;;26,8;151;302;3,96;0,1;0,26;0,1;0,4;23,2;9,82;3,7;;0,5;0,17;;;;0,04;0,04;2,03;0,11;0,18;;0,64
VALUES;26200;CIQUAL;poissons crus;Table Ciqual 2020;Sole tropicale ou Sole langue, crue;Sole tropicale ou Sole langue, crue;289;68,2;289;68,2;82,3;15,7;15,7;;0,58;0;0;0;0;0;0;0,18;0,099;0,17;;;;;;0,016;0,095;0,046;0,036;0,0038;0,00088;;0,035;0,058;45,1;0,35;140;;20,1;80,4;125;15,6;0,1;0,22;0,1;0,29;30,6;21,7;2;;0,5;0,22;;;;0,038;0,034;1,14;0,1;0,1;;0,92
