COLUMNS;id;bcpg:hierarchy1;bcpg:hierarchy2;bcpg:suppliers;cm:name;bcpg:legalName;Energie kJ, étiquetage;Energie kcal, étiquetage;Energie kJ;Energie kcal;Eau;Protéines;Protéines brutes (N x 6.25);Glucides;Lipides;Sucres;Amidon;Fibres alimentaires;Alcool (éthanol);Polyols totaux;Acides organiques;AG saturés;AG monoinsaturés;AG polyinsaturés;AG 4:0, butyrique;AG 6:0, caproïque;AG 8:0, caprylique;AG 10:0, caprique;AG 12:0, laurique;AG 14:0, myristique;AG 16:0, palmitique;AG 18:0, stéarique;AG 18:1 9c (n9), oléique;AG 18:2 9c,12c (n6), linoléique;AG 18:3 c9,c12,c15 (n3), alphalinolénique;AG 20:4 5c,8c,11c,14c (n6), arachidonique;AG 20:5 5c,8c,11c,14c,17c (n3), EPA;AG 22:6 4c,7c,10c,13c,16c,19c (n3), DHA;Cholestérol;Sodium;Magnésium;Phosphore;Potassium;Calcium;Manganèse;Fer;Cuivre;Zinc;Sélénium;Iode;Rétinol;Bêtacarotène;Vitamine D;Activité vitaminique E (en équivalents alphatocophérol);Vitamine K1;Vitamine K2;Vitamine C totale;Vitamine B1 ou Thiamine;Vitamine B2 ou Riboflavine;Vitamine B3 ou PP ou Niacine;Vitamine B5 ou Acide pantothénique;Vitamine B6 ou Pyridoxine;Vitamine B9 ou Folates totaux;Vitamine B12 ou Cobalamines
VALUES;25914;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe à la tomate, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la tomate, préemballée à réchauffer ou déshydratée reconstituée;194;46;194;46;90,1;1,69;1,69;7,5;0,917;3;4,3;1;0;0;;0,203;0,294;0,383;0,0087;0,00718;0,00239;0;0,00666;0,0175;0,115;0,045;0,294;0,21;0,00794;;0;0;2;296;10,5;14;153;18,3;0,0524;0,214;0,0248;0,0737;5;35;16,5;185;0,6;1;1,6;;10,4;0,041;0,074;0,74;0,17;0,08;15;0,14
VALUES;25908;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe à la volaille et aux vermicelles, préemballée à réchauffer ou déshydratée reconstituée;Soupe à la volaille et aux vermicelles, préemballée à réchauffer ou déshydratée reconstituée;70,7;16,7;70,7;16,7;95;1,27;1,27;2,28;0,215;0,2;;0,3;0;0;;0,0876;0,0728;0,046;0;0;0;;0,000704;0,00201;0,0791;0,00575;0,0728;0,0362;0,00185;;0;0;5;355;7,92;17;27,2;7,96;0,0568;0,142;0,0686;0,0996;10;5,5;2;119;0;;0;;0;0,055;0,045;0,54;0,074;0,02;2;0,02
VALUES;25910;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe à l'oignon, tout type;Soupe à l'oignon, tout type;92,4;22;92,4;22;94,1;0,603;0,603;3,28;0,648;1,33;;0,3;0;0;;0,079;0,344;0,199;0;0;0;0,00316;0;0;0,0508;0,025;0,344;0,0848;0,0149;0,000639;0;0;0;153;5,26;4;56,7;20;0,043;0,27;0,0428;0,0826;2,2;1;1;1;0;;0,2;;0,5;0,013;0,01;0,24;0;0,02;6;0
VALUES;25917;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe au pistou, préemballée à réchauffer ou déshydratée reconstituée;Soupe au pistou, préemballée à réchauffer ou déshydratée reconstituée;199;47,2;199;47,2;88,2;1,7;1,7;7,08;1,17;0,7;5,7;0,8;0;0;;0,148;0,596;0,164;0;0;0;0,00001;0,0000486;0,00025;0,116;0,0277;0,536;0,0934;0,0111;0,000101;0,0000777;0,0000389;1;310;14;24;132;19;0,1;0,4;0,1;0,19;2,2;1;0;900;;0,2;;;7;;;;;0,07;18;
VALUES;25945;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe au potiron, tout type;Soupe au potiron, tout type;149;35,7;149;35,7;91,8;0,68;0,68;4,23;1,58;2,4;1,4;0,9;0;0;;0,921;0,544;0,0485;;;;0,00871;0,0317;0,107;0,31;0,464;0,262;0,0372;0,0103;0,00101;0,0000595;0;3,3;282;11;22;95,6;22;0,05;0,4;0,04;0,1;0,3;1;5;;0;0,2;;;5;0,045;0,07;0,5;0,185;0,104;16;0,1
VALUES;25900;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe aux lentilles, tout type;Soupe aux lentilles, tout type;209;49,4;209;49,4;85,7;1,8;1,8;9,21;0,2;0,7;;1,8;0;0;;0;0,154;0,0384;;;;0;0;0;0;0;0,119;0,0262;0,00461;0,000197;0,0000116;0;3;170;19;74;144;25;0,241;1,07;0,17;0,609;32,7;4;0;430;;0;;;1,7;0,07;0,045;0,545;0,14;0,09;20;0,12
VALUES;25906;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe aux poireaux et pommes de terre;Soupe aux poireaux et pommes de terre;118;27,9;118;27,9;91,9;0,98;0,98;5,24;0,13;0,6;3,2;0,9;0;0;;0,0642;0,0523;0,00838;;;;0,000337;0,00135;0,00346;0,0411;0,0179;0,0523;0,00708;0,00125;0,0000533;0,00000315;0;;188;7;;96,6;18,6;;;;;2,8;1;;;;;;;;;;;;;;
VALUES;25907;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;Soupe aux poireaux et pommes de terre, préemballée à réchauffer;143;34,1;143;34,1;91,6;0,98;0,98;4,59;1,11;;;0,9;0;0;;0,547;0,445;0,0714;;;;0,00287;0,0115;0,0294;0,35;0,153;0,445;0,0603;0,0106;0,000454;0,0000268;0;;167;7,51;21,5;96;25,5;0,0781;0,34;0,0366;0,188;2,2;1;60;;;;;;9,8;0,04;0,04;;;;7,33;
VALUES;25912;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe cuisinée aux champignons, tout type;Soupe cuisinée aux champignons, tout type;146;35,1;146;35,1;92,3;0,79;0,79;2,15;2,28;0,72;;1,4;0;0;;0,918;0,879;0,392;0;0,00662;0,00132;0,00998;0,0296;0,11;0,706;0,0543;0,879;0,308;0,0103;0,00225;0;0;3,3;360;2;13;76,4;7;0,04;0,54;0,08;0,1;;8,4;5,5;1;0;;0,8;;0;0,0605;0,022;0,604;0,307;0;1;0
VALUES;25905;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe de légumes, déshydratée reconstituée;Soupe de légumes, déshydratée reconstituée;135;32,4;135;32,4;93;0,8;0,8;2,49;1,99;0,485;2;0,688;0;0;;1,15;0,568;0,108;;;;0,0000365;0,00403;0,0225;0,871;0,256;0,541;0,0819;0,0249;0,000894;0;0;0;324;3,62;17,2;68,3;7,42;0,1;0,16;0,07;0,0715;1,8;1;0;400;0;0;;;22,8;0,0085;0,0128;0,113;0,108;0,058;13,8;0
VALUES;25903;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe de légumes, préemballée à réchauffer;Soupe de légumes, préemballée à réchauffer;144;34,5;144;34,5;91,4;1,79;1,79;3,03;1,37;0,899;2,13;1,43;0;0;;0,678;0,553;0,0886;;;;0,00356;0,0143;0,0365;0,435;0,189;0,553;0,0748;0,0132;0,000564;0,0000333;0;0;312;6,63;27,2;108;17;0,081;0,333;0,0306;0,051;10;16;5,56;730;0;0,2;;;38,4;0,0215;0,0495;0,298;0,296;0,0606;12,6;0
VALUES;25902;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe de légumes, tout type;Soupe de légumes, tout type;103;24,5;103;24,5;92,6;0,86;0,86;3,87;0,305;2,7;;1,43;0;0;;0,0188;0,00458;0,0551;;;;0;0,0000832;0,000218;0,0152;0,00141;0,00305;0,0421;0,0128;0;0,000146;0,0000536;;188;9,2;40;154;16,9;0,0684;0,186;0,0644;0,273;10;1;;750;;;;;21;0,08;0,07;0,58;;0,13;8,5;0
VALUES;25904;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe de poissons et/ou crustacés, préemballée à réchauffer;Soupe de poissons et/ou crustacés, préemballée à réchauffer;233;55,5;233;55,5;85,8;3,6;3,6;5,69;1,89;1,15;3;0,667;0;0;;0,454;0,31;0,323;;;;;0,00207;0,0186;0,228;;0,0937;0,134;0,0202;;0,0459;0,123;22,6;424;11,7;93;140;89;0,1;1,35;0,1;0,3;11,6;198;2;501;0,2;0,5;;;2;0,05;0,07;0,74;0,22;0,08;9;0,95
VALUES;25922;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe exotique chinoise;Soupe exotique chinoise;168;39,8;168;39,8;88,9;6,15;6,15;1,38;1,04;0,704;0,0457;0,176;0;0;;0,253;0,201;0,096;0;0;0;0;0,00071;0,00505;0,195;0,0385;0,0497;0,0301;0,00187;0,000472;0,000224;0,0000562;23,2;821;11,5;53,4;76,1;16,9;0,0354;0,398;0,0598;0,55;5,47;4,63;2,85;1,92;0,0659;0,258;;;2,14;0,0178;0,0335;1,3;0,193;0,0823;21;0,34
VALUES;25916;CIQUAL;Soupes prêtes à consommer;Table Ciqual 2013;Soupe minestrone, préemballée à réchauffer ou déshydratée reconstituée;Soupe minestrone, préemballée à réchauffer ou déshydratée reconstituée;138;32,6;138;32,6;90,9;1,95;1,95;4,8;0,4;0,7;;1;0;0;;0,0287;0,192;0,163;0,00115;0,000769;0,000385;0,000203;0,00115;0,00231;0,0154;0,00731;0,192;0,0524;0,00922;0,000394;0;0;1,5;297;12,5;34,5;118;33,2;0,109;0,56;0,114;0,193;2,2;1;0;885;0;;3,2;;5;0,0225;0,0335;0,441;0,22;0,06;18;0
VALUES;31019;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Édulcorant à l'aspartame;Édulcorant à l'aspartame;221;52;221;52;2;13;13;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0
VALUES;31077;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Fructose;Fructose;1700;399;1700;399;0,2;0;0;99,8;0;99,8;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0,1;0,3;0,1;0,01;0,07;0,01;0,01;0,5;5;0;;0;0;0;;0;0;0;0;0;0;0;0
VALUES;31008;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Miel;Miel;1390;327;1390;327;18,2;0,395;0,395;81,1;0,0667;79,1;0;0,0667;0;0;;0;0;0;0;0;0;;0;0;0;0;;;;;0;0;0;4,11;4,26;17;70,2;7,93;0,206;0,175;0,028;0,365;1,4;0,667;0;0;0;0;12,5;;1,7;0,00333;0,0533;0,277;0,0693;0,253;5,3;0
VALUES;31076;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Sucre allégé à l'aspartame;Sucre allégé à l'aspartame;1690;398;1690;398;0,5;0,8;0,8;98,7;0;98,7;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,8;;;;;;;;;;0,2;0;0;0;0;;;0;0;0;;;0;0;0
VALUES;31016;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Sucre blanc;Sucre blanc;1690;398;1690;398;0,365;0;0;99,6;0;99;0,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,17;3;0;13,4;3,68;0,0119;0,0767;0,00993;0,035;0,3;0,3;0;0;0;0;0;;0;0;0,00633;0;0;0;0;0
VALUES;31017;CIQUAL;Sucres, miels, sirops;Table Ciqual 2013;Sucre roux;Sucre roux;1650;387;1650;387;1,92;0,12;0,12;96,7;0;96,7;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,5;18,5;3;226;83;0,064;1,9;0,0505;0,045;1,1;0,3;0;0;0;0;0;;0;0;0;0,11;0,132;0,041;1;0
VALUES;21514;CIQUAL;Viandes;Table Ciqual 2013;Agneau, collier, cru;Agneau, collier, cru;767;184;767;184;68;16,4;16,4;0;13,2;0;;0;0;0;;5,8;4,93;0,763;0;0;0;0;0,0891;0,761;2,77;1,61;4,69;0,38;0,129;0;0;0;;;;;;;;1,27;;3,83;4,61;;;;;;;;;;;4,28;;0,153;;2,06
VALUES;21516;CIQUAL;Viandes;Table Ciqual 2013;Agneau, côte filet, crue;Agneau, côte filet, crue;962;232;962;232;62,5;16,3;16,3;0;18,5;0;;0;0;0;;8,33;6,96;1,04;0;0;0;0;0,14;1,15;3,96;2,23;6,59;0,521;0,187;0;0;0;;;;;;;;1,26;;2,08;3,51;;;;;;;;;;;5,61;;0,242;;1,22
VALUES;21517;CIQUAL;Viandes;Table Ciqual 2013;Agneau, côte première, crue;Agneau, côte première, crue;1120;271;1120;271;58,9;15,5;15,5;0;23,2;0;;0;0;0;;10,5;8,77;1,27;0;0;0;0;0,176;1,45;5;2,79;8,27;0,641;0,234;0;0;0;;;;;;;;1,21;;1,86;3,1;;;;;;;;;;;5,23;;0,212;;1,39
VALUES;21501;CIQUAL;Viandes;Table Ciqual 2013;Agneau, côtelette, grillée;Agneau, côtelette, grillée;977;234;977;234;60,6;25,7;25,7;0;14,6;0;0;0;0;0;;6,6;3,95;0,817;0;0;0,08;0,0636;0,0936;0,832;3,07;2,3;3,95;0,368;0,114;0,0594;0,013;0,00736;48,9;120;20,1;184;;19,7;0,00787;;0,0767;3,09;16;5;5,5;0;;;;;;;;7,45;;;;2,8
VALUES;21507;CIQUAL;Viandes;Table Ciqual 2013;Agneau, épaule, maigre, rôtie;Agneau, épaule, maigre, rôtie;782;187;782;187;65;22,3;22,3;0;10,9;0;0;0;0;0;0;6,39;3,51;0,597;0;0;0;0;0;0,55;2,47;2,13;3,51;0,254;0,254;0;0;0;72;70;22;188;278;11;;1,87;;;6;5;0;0;0;0,1;;;0;0,13;0,24;6;0,66;0,19;4;2,59
VALUES;21506;CIQUAL;Viandes;Table Ciqual 2013;Agneau, épaule, rôtie;Agneau, épaule, rôtie;1200;287;1200;287;53,7;30,5;30,5;0;18,3;0;0;0;0;0;;9,43;6,53;1,59;0;0;0;0;0,0843;0,969;4,41;3,56;6,53;0,464;0,236;0;0;0;99,8;95,5;25,4;231;376;8,8;0,1;2,2;0,2;4,7;5;8,6;7,5;0;0,5;0,09;;;6,9;0,064;0,301;7,2;0,295;0,214;24,2;2,72
VALUES;21502;CIQUAL;Viandes;Table Ciqual 2013;Agneau, gigot, cru;Agneau, gigot, cru;535;128;535;128;73,5;17,8;17,8;0;6,29;0;0;0;0;0;;2,58;2,32;0,457;0;0;0;0,012;0,0448;0,378;1,38;0,766;2,32;0,17;0,0483;0,192;0,0374;0,00962;73,3;71,3;21,9;195;279;10;0,01;1,45;0,122;2,94;4,7;1,28;45;;0,4;0,7;0;;0,25;0,18;0,307;6,44;0,55;0,255;1,6;1,88
VALUES;21503;CIQUAL;Viandes;Table Ciqual 2013;Agneau, gigot, rôti;Agneau, gigot, rôti;808;193;808;193;67,1;23,8;23,8;0;10,9;0;0;0;0;0;;5,54;4;0,956;0;0;0;0,042;0,073;0,654;2,82;1,95;4;0,366;0,129;0,0425;0,00764;0,00608;97,6;159;30,7;;;21,8;0,0146;2,1;0,115;3,17;6,9;5;;0;;0,18;;;;0,1;;8,02;0,83;0,372;;3,05
VALUES;21515;CIQUAL;Viandes;Table Ciqual 2013;Agneau, selle, crue;Agneau, selle, crue;893;215;893;215;64,7;16,2;16,2;0;16,7;0;;0;0;0;;7,44;6,25;0,987;0;0;0;0;0,118;0,988;3,55;2;5,94;0,502;0,16;0;0;0;;;;;;;;1,23;;2,41;3,56;;;;;;;;;;;5,59;;0,229;;1,53
VALUES;6220;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, à bourguignon, cuit;Boeuf, à bourguignon, cuit;660;156;660;156;61,1;30;30;0;4,05;0;;0;0;0;;1,69;2,06;0,4;0;0;0;;0,0056;0,0951;1,21;0,38;2,06;0,315;0,0506;0,00774;0,00779;0,00779;;;;171;;;;2,4;;;;6;;;;;;;;;;;;;;
VALUES;6230;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, à potaufeu, cuit;Boeuf, à potaufeu, cuit;1000;240;1000;240;56,5;28,5;28,5;0;14;0;0;0;0;0;;6,05;4,87;0,819;0;0;0;;0,00868;0,308;2,93;2,09;3,98;0,74;0,0373;0,0346;0,0429;0,00094;75;52;10;170;250;17;;4,3;;9,7;4,1;6;0;0;0;0,51;;;0;0,04;0,3;2,6;0,5;0,24;4,5;1,2
VALUES;6212;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, bavette, crue;Boeuf, bavette, crue;432;103;432;103;73,7;18,3;18,3;0;3,27;0;0;0;0;0;;1,45;1,48;0,204;0;0;0;;0,00282;0,104;0,888;0,451;0,406;0,133;0,0281;0,00624;0,000706;0;;;;;;;;3,31;;6,8;11,1;;;;;;;;;;;4,17;;0,264;;3,12
VALUES;6200;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, bifteck, grillé;Boeuf, bifteck, grillé;628;149;628;149;69,1;27,6;27,6;0;4,28;0;;0;0;0;;1,66;1,65;0,11;0;0;0;;0,00307;0,0843;0,9;0,558;1,4;0,101;0,00693;0,00175;0,000198;0;91,3;65,2;28,9;;371;7,07;0,0259;2,27;0,0759;5,4;8,95;6;;0;;;;;;;;5,15;;0,463;;2,7
VALUES;6101;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, braisé;Boeuf, braisé;1000;240;1000;240;55,7;32,1;32,1;0;12,4;0;;0;0;0;0;5,34;4,3;0,724;0;0;0;;0,00765;0,272;2,59;1,84;3,5;0,648;0,033;0,0305;0,0114;0,000831;;;24,3;;;;;5,9;;10,5;;6;;;;;;;;;;;;;;
VALUES;6103;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, entrecôte, crue;Boeuf, entrecôte, crue;942;227;942;227;62,5;18,4;18,4;0;17;0;;0;0;0;;8,06;6,36;0,482;0;0;0;;0,0141;0,54;4,37;2,75;6,03;0,234;0,0635;0,135;0,0343;0,00484;70;59,5;68,5;166;324;7;0,011;2,21;0,062;4,25;8,12;3,55;25;;0,8;0,655;0;;0;0,0595;0,16;3,91;0,6;0,288;5,95;1,85
VALUES;6100;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, entrecôte, grillée;Boeuf, entrecôte, grillée;800;192;800;192;62;22;22;0;11,5;;;0;0;0;;5,3;4,18;0,262;0;0;0;;0,00816;0,256;2,58;1,76;3,46;0,231;0,0128;0,0157;0,00218;0,000215;45;;;200;;;;2,6;;5,8;3,4;6;;;;0,58;;;;0,07;0,151;6,53;0,22;0,402;;2,2
VALUES;6111;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, fauxfilet, cru;Boeuf, fauxfilet, cru;492;117;492;117;71,5;21,6;21,6;0;3,37;0;;0;0;0;;1,55;1,54;0,153;0;0;0;0;0,00258;0,106;1,01;0,432;1,54;0,054;0,0112;0,0712;0,0155;0,00116;58;62,5;22;183;348;7,26;0,011;2,26;0,09;3,26;10,6;3,4;0;;0,4;0,195;0;;0;0,0735;0,185;5,77;0,9;0,479;9,6;1,19
VALUES;6110;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, fauxfilet, grillé;Boeuf, fauxfilet, grillé;713;170;713;170;64;23;23;0;8,7;0;;0;0;0;;2,53;2,42;0,291;0;0;0;;0,0029;0,113;1,29;0,752;1,9;0,255;0,0135;0,0179;0,00436;0,000414;60;;;;;;;1,9;;3,3;10,2;6;;;;0,2;;;;0,04;;5,9;0,3;0,29;;0,5
VALUES;6121;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, flanchet, cuit;Boeuf, flanchet, cuit;814;194;814;194;63,3;27,6;27,6;0;9,31;0;;0;0;0;;4,51;4,1;0,326;0;0;0;;0,015;0,145;2,46;1,08;1,16;0,141;0,0328;0,0178;0;0;81;53;22;201;326;18;0,009;1,8;0,088;4,79;;6;0;0;;;1,4;;0;0,069;0,121;7,47;0,542;0,549;9;1,82
VALUES;6130;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, hampe, crue;Boeuf, hampe, crue;625;150;625;150;71,5;18;18;0;8,62;0;0;0;0;0;;3,91;2,96;0,456;0;0;0;;0,00506;0,197;1,88;1,56;1,07;0,191;0,0387;0,0165;0,00186;0;;;;;;;;3,68;;4,51;11,8;;;;;;;;;;;3,97;;0,287;;4,61
VALUES;6140;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, joue, crue;Boeuf, joue, crue;472;112;472;112;73,2;20;20;0;3,56;0;0;0;0;0;;1,52;1,47;0,431;0;0;0;;0,0032;0,0918;0,803;0,624;0,444;0,232;0,0401;0,00681;0,00077;0;;;;;;;;3,18;;2,7;14,4;;;;;;;;;;;4,67;;0,149;;7,24
VALUES;6202;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, macreuse, crue;Boeuf, macreuse, crue;461;109;461;109;74,5;19,5;19,5;0;3,49;0;0;0;0;0;;1,23;1,21;0,245;0;0;0;;0,00219;0,0764;0,71;0,36;0,434;0,0938;0,0183;0,00667;0,000755;0;;;;;;;;2,86;;4,59;10,7;;;;;;;;;;;4,43;;0,443;;1,89
VALUES;6270;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, paleron, cru;Boeuf, paleron, cru;583;139;583;139;72,3;20,1;20,1;0;6,53;0;;0;0;0;;2,59;2,6;0,346;0;0;0;;0,0044;0,154;1,42;0,809;0,813;0,134;0,031;0,0125;0,00141;0;;;;;;;;2,5;;5,5;10,2;;;;;;;;;;;3,67;;0,266;;2,77
VALUES;6122;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, plat de côtes, cru;Boeuf, plat de côtes, cru;1170;283;1170;283;58,1;17,4;17,4;0;23,7;0;;0;0;0;;10,6;9,56;0,604;0;0;0;;0,0178;0,786;5,97;3,13;6,52;0,265;0,0704;0,17;0,0575;0;;;;;;;;1,9;;3,08;6,68;;;;;;;;;;;3,72;;0,254;;2,57
VALUES;6210;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, rosbif, rôti;Boeuf, rosbif, rôti;589;140;589;140;66,5;26,4;26,4;0;3,78;0;;0;0;0;;0,945;1,03;0,179;0;0;0;0;0,00215;0,0538;0,537;0,352;0,857;0,0605;0,022;0,035;0,000817;0;18,1;153;31,2;203;369;10,1;0,0124;3,1;0,101;5,44;16;5;0;;0;0,32;;;0;0,0725;0,123;4,85;1,05;0,53;14,3;1,5
VALUES;6160;CIQUAL;Viandes;Table Ciqual 2013;Boeuf, tende de tranche, crue;Boeuf, tende de tranche, crue;487;116;487;116;74,7;20,6;20,6;0;3,69;0;0;0;0;0;;0,799;0,817;0,193;0;0;0;;0;0,0443;0,474;0,229;0,459;0,0681;0,014;0,00705;0,000797;0;;;;;;;;2,75;;3,46;10,1;;;;;;;;;;;5,21;;0,506;;1,16
VALUES;6905;CIQUAL;Viandes;Table Ciqual 2013;Cheval, entrecôte muscle, cru;Cheval, entrecôte muscle, cru;499;118;499;118;71,5;22,1;22,1;0;3,34;0;;0;0;0;;1,08;1,23;0,643;0,00379;0,00379;0,00379;0,00379;0,00963;0,114;0,793;0,136;1,23;0,334;0,239;0,0432;0,00598;0,00399;;;;;;;;2,84;;2,51;5,37;;;;;;;;;;;6,15;;0,657;;1,44
VALUES;6904;CIQUAL;Viandes;Table Ciqual 2013;Cheval, fauxfilet, cru;Cheval, fauxfilet, cru;510;121;510;121;71,5;22,2;22,2;0;3,58;0;;0;0;0;;1,17;1,17;0,642;0,00406;0,00406;0,00406;0,00406;0,0133;0,134;0,849;0,149;1,17;0,318;0,259;0,0463;0,00641;0,00427;;;;;;;;2,55;;1,91;5,35;;;;;;;;;;;5,6;;0,664;;1,51
VALUES;6903;CIQUAL;Viandes;Table Ciqual 2013;Cheval, tende de tranche, crue;Cheval, tende de tranche, crue;448;106;448;106;71,5;22,7;22,7;0;1,68;0;;0;0;0;;0,482;0,388;0,392;0,00191;0,00191;0,00191;0,00191;0,00288;0,0364;0,334;0,0961;0,388;0,242;0,0868;0,0218;0,00302;0,00201;;;;;;;;3,06;;2,32;5,22;;;;;;;;;;;5,39;;0,699;;1,63
VALUES;6902;CIQUAL;Viandes;Table Ciqual 2013;Cheval, viande, rôtie;Cheval, viande, rôtie;673;160;673;160;64,4;28,1;28,1;0;5,29;0,2;0;0;0;0;;2,187;2,05;1,06;0,006;0,006;0,006;0,006;0,0183;0,229;1,94;0,443;2,02;0,647;0,338;0,0598;0,00828;0,00552;83,6;39,8;28,1;214;332;4,8;0,1;3,4;0,16;3,1;5;4;18;270;0,5;1,15;;;2;0,148;0,355;9,5;0,45;0,7;20;4,05
VALUES;14000;CIQUAL;Viandes;Table Ciqual 2013;Chevreuil, rôti;Chevreuil, rôti;732;174;732;174;65;32,6;32,6;0;4,8;0;0;0;0;0;;1,25;0,88;0,62;;;;;0;0,015;0,54;0,67;;;;;;;112;70;28,5;258;348;18;0,043;6,14;0,33;3,32;8,9;2,45;0;;;;2;0,7;0;0,2;0,645;6,1;;0,65;6;0,8
VALUES;34000;CIQUAL;Viandes;Table Ciqual 2013;Lapin braisé;Lapin braisé;828;197;828;197;58,8;30,4;30,4;0;8,41;0;0;0;0;0;;2,73;2,78;1,8;0;0;0;0,0411;0;0,11;1,89;0,39;2,1;1,57;0,194;0,0357;0;0;86;37;20;226;300;20;0,032;2,37;0,176;2,37;;3;0;0;0;;1,6;;0;0,06;0,17;7,16;0,67;0,34;9;6,51
VALUES;34002;CIQUAL;Viandes;Table Ciqual 2013;Lapin, viande cuite;Lapin, viande cuite;689;165;689;165;68,2;20,5;20,5;0;9,2;0;0;0;0;0;;4,02;2,64;2,06;0,01;0,01;0,07;0,045;0,0428;0,25;2,71;0,715;2,29;1,8;0,221;0,0408;0;0;75,9;120;31,5;200;340;13;0,015;2,27;0,0627;1,79;73;;0;;;1,22;;;0;0,1;0,21;9;0,5;0,13;2,1;2,2
VALUES;14001;CIQUAL;Viandes;Table Ciqual 2013;Lièvre, en ragoût;Lièvre, en ragoût;850;203;850;203;60,9;30;30;0;9,2;;;0;0;0;;4,03;3,2;2,19;0,00485;0,00485;0,034;0,0437;0,0416;0,243;2,72;0,724;2,82;1,92;0,23;0,0396;0;0;;;;;;;;;;;;3;;0;;;;;;;;;;;;
VALUES;28100;CIQUAL;Viandes;Table Ciqual 2013;Porc, côte, crue;Porc, côte, crue;725;174;708;170;69;18,6;19,6;0;10,6;0;0;0;0;0;0;3,81;4,94;1,24;0;0;0,0002;0,0113;0,0153;0,187;3,08;1,62;3,76;1,18;0,0682;;0;0,0005;56,7;63,6;21;354;309;7,6;0,131;1,06;0,087;2,96;19,6;3,81;2;0;0,498;0,252;0;3,22;0,65;1,03;0,255;4,65;0,699;0,372;3,92;0,535
VALUES;28101;CIQUAL;Viandes;Table Ciqual 2013;Porc, côte, grillée;Porc, côte, grillée;1150;276;1150;275;55,7;25,8;25,9;0;19,1;0;0;0;0;0;0;9,01;8;2,12;0;0;0,07;0,02;0,03;0,29;5,31;3,22;7,54;1,67;0,14;0,09;0;0;83,5;83,6;31,4;193;406;19,3;0,00877;0,843;0,0652;2,54;17;5;2,2;0;0,81;0,03;0;;0,58;0,794;0,291;4,99;0,684;0,391;4,67;0,779
VALUES;28451;CIQUAL;Viandes;Table Ciqual 2013;Porc, échine, rôtie;Porc, échine, rôtie;1260;302;1260;302;48,5;27,9;27,9;0;21,2;0;;0;0;0;;5,85;5,7;1,11;0;0;0;0,00258;0,0136;0,191;3,39;1,44;5,7;1,05;0,0598;0;0;0;58,4;58,5;27;213;416;18,5;0,0135;1,77;0,07;3,49;39,1;5;2,5;0;0,85;;0;;0,6;0,705;0,242;5,65;0,771;0,382;3,5;0,88
