"Code AGB";"Code CIQUAL";"Groupe d'aliment";"Sous-groupe d'aliment";"Nom du Produit en Français";"LCI Name";"code saison";"code avion";"Livraison";"Matériau d'emballage";"Préparation";"DQR";"Score unique EF";"Changement climatique";"Appauvrissement de la couche d'ozone";"Rayonnements ionisants";"Formation photochimique d'ozone";"Particules fines";"Effets toxicologiques sur la santé humaine : substances non-cancérogènes";"Effets toxicologiques sur la santé humaine : substances cancérogènes";"Acidification terrestre et eaux douces";"Eutrophisation eaux douces";"Eutrophisation marine";"Eutrophisation terrestre";"Écotoxicité pour écosystèmes aquatiques d'eau douce";"Utilisation du sol";"Épuisement des ressources eau";"Épuisement des ressources énergétiques";"Épuisement des ressources minéraux";"Changement climatique - émissions biogéniques";"Changement climatique - émissions fossiles";"Changement climatique - émissions liées au changement d'affectation des sols";"CLIMATE_CHANGE";"OZONE_DEPLETION";"IONIZING_RADIATION";"PHOTOCHEMICAL_OZONE_FORMATION";"PARTICULATE_MATTER";"HUMAN_TOXICITY_NON_CANCER";"HUMAN_TOXICITY_CANCER";"ACIDIFICATION";"EUTROPHICATION_FRESHWATER";"EUTROPHICATION_MARINE";"EUTROPHICATION_TERRESTRIAL";"ECOTOXICITY_FRESHWATER";"LAND_USE";"WATER_USE";"RESOURCE_USE_FOSSILS";"RESOURCE_USE_MINERALS_METALS";"CLIMATE_CHANGE_BIOGENIC";"CLIMATE_CHANGE_FOSSIL";"CLIMATE_CHANGE_LAND_USE"
27030;27030;"viandes, œufs, poissons";"poissons cuits";"Bar commun ou loup, rôti/cuit au four";"European bass, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,33E+00;1,52E+01;1,77E-06;2,38E+00;7,48E-02;8,75E-07;3,23E-07;5,20E-09;7,96E-02;1,16E-03;6,70E-01;2,85E-01;1,64E+02;2,28E+02;3,33E+00;2,25E+02;2,46E-05;1,46E-01;1,40E+01;1,02E+00;1,52E+01;1,77E-06;2,38E+00;7,48E-02;8,75E-07;3,23E-07;5,20E-09;7,96E-02;1,16E-03;6,70E-01;2,85E-01;1,64E+02;2,28E+02;3,33E+00;2,25E+02;2,46E-05;1,46E-01;1,40E+01;1,02E+00
26025;26025;"viandes, œufs, poissons";"poissons cuits";"Cabillaud, cuit à la vapeur";"Cod, steamed";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26023;26023;"viandes, œufs, poissons";"poissons cuits";"Cabillaud, rôti/cuit au four";"Cod, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
27004;27004;"viandes, œufs, poissons";"poissons cuits";"Carpe, rôtie/cuite au four";"Carp, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,18;1,69E+00;7,62E+00;5,02E-07;2,78E+00;3,39E-02;4,13E-07;8,82E-08;4,07E-09;4,60E-02;2,59E-02;1,23E-01;1,59E-01;1,43E+02;1,36E+02;4,47E+01;1,33E+02;3,00E-05;4,71E-02;6,70E+00;8,73E-01;7,62E+00;5,02E-07;2,78E+00;3,39E-02;4,13E-07;8,82E-08;4,07E-09;4,60E-02;2,59E-02;1,23E-01;1,59E-01;1,43E+02;1,36E+02;4,47E+01;1,33E+02;3,00E-05;4,71E-02;6,70E+00;8,73E-01
26003;26003;"viandes, œufs, poissons";"poissons cuits";"Carrelet ou plie, cuit à la vapeur";"European plaice, steamed";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26222;26222;"viandes, œufs, poissons";"poissons cuits";"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four";"Black seabream, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,08;1,58E+00;9,22E+00;2,49E-07;8,80E-01;1,55E-01;1,62E-06;1,57E-07;6,08E-09;2,09E-01;7,38E-04;5,17E-02;5,56E-01;6,81E+01;2,04E+01;9,98E-01;1,37E+02;1,77E-04;2,08E-02;9,18E+00;2,13E-02;9,22E+00;2,49E-07;8,80E-01;1,55E-01;1,62E-06;1,57E-07;6,08E-09;2,09E-01;7,38E-04;5,17E-02;5,56E-01;6,81E+01;2,04E+01;9,98E-01;1,37E+02;1,77E-04;2,08E-02;9,18E+00;2,13E-02
26008;26008;"viandes, œufs, poissons";"poissons cuits";"Églefin, cuit à la vapeur";"Haddock, steamed";2;0;"Glacé";"PACK PROXY";"Four";2,97;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26126;26126;"viandes, œufs, poissons";"poissons cuits";"Églefin, grillé/poêlé";"Haddock, grilled/pan-fried";2;0;"Glacé";"PACK PROXY";"Poêle";2,97;2,39E+00;1,48E+01;3,74E-07;4,94E-01;2,91E-01;3,02E-06;6,76E-08;9,00E-09;3,91E-01;6,34E-04;9,67E-02;1,05E+00;8,57E+01;2,71E+01;6,90E-01;2,00E+02;3,72E-05;2,06E-02;1,48E+01;1,66E-02;1,48E+01;3,74E-07;4,94E-01;2,91E-01;3,02E-06;6,76E-08;9,00E-09;3,91E-01;6,34E-04;9,67E-02;1,05E+00;8,57E+01;2,71E+01;6,90E-01;2,00E+02;3,72E-05;2,06E-02;1,48E+01;1,66E-02
26093;26093;"viandes, œufs, poissons";"poissons cuits";"Espadon, rôti/cuit au four";"Swordfish, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,05;1,02E+00;5,82E+00;1,61E-07;8,72E-01;8,45E-02;8,97E-07;1,22E-07;4,25E-09;1,15E-01;1,02E-03;2,79E-02;2,99E-01;4,27E+01;1,90E+01;7,24E-01;9,13E+01;1,66E-04;2,15E-02;5,75E+00;4,93E-02;5,82E+00;1,61E-07;8,72E-01;8,45E-02;8,97E-07;1,22E-07;4,25E-09;1,15E-01;1,02E-03;2,79E-02;2,99E-01;4,27E+01;1,90E+01;7,24E-01;9,13E+01;1,66E-04;2,15E-02;5,75E+00;4,93E-02
26247;26247;"viandes, œufs, poissons";"poissons cuits";"Flétan du Groënland ou flétan noir ou flétan commun, cuit à la vapeur";"Greenland halibut, steamed";2;0;"Glacé";"PACK PROXY";"Four";3,35;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26090;26090;"viandes, œufs, poissons";"poissons cuits";"Haddock (fumé) ou églefin fumé";"Haddock, smoked";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,95;1,94E+00;1,20E+01;3,02E-07;2,55E-01;2,38E-01;2,47E-06;5,36E-08;7,29E-09;3,20E-01;5,00E-04;7,90E-02;8,58E-01;6,95E+01;1,93E+01;5,50E-01;1,60E+02;2,92E-05;1,65E-02;1,20E+01;1,05E-02;1,20E+01;3,02E-07;2,55E-01;2,38E-01;2,47E-06;5,36E-08;7,29E-09;3,20E-01;5,00E-04;7,90E-02;8,58E-01;6,95E+01;1,93E+01;5,50E-01;1,60E+02;2,92E-05;1,65E-02;1,20E+01;1,05E-02
26232;26232;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, à l'huile (version ""logiciel"" - avec erreur sur l'emballage)";"Atlantic herring, smoked, in oil (software version - with packaging error)";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,89;3,23E-01;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03
26232;26232;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, à l'huile";"Atlantic herring, smoked, in oil";2;0;"Glacé";"PACK AGB";"Pas de préparation";2,89;3,74E-01;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03
26013;26013;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, au naturel (version ""logiciel"" - avec erreur sur l'emballage)";"Atlantic herring, smoked, plain (software version - with packaging error)";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,89;3,23E-01;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03
26013;26013;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, au naturel";"Atlantic herring, smoked, plain";2;0;"Glacé";"PACK AGB";"Pas de préparation";2,89;3,74E-01;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03
25998;25998;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, filet, doux (version ""logiciel"" - avec erreur sur l'emballage)";"Atlantic herring, smoked, fillet (software version - with packaging error)";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,89;3,23E-01;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03;2,67E+00;1,45E-07;1,81E-01;3,23E-02;3,31E-07;1,55E-08;1,21E-09;4,09E-02;2,03E-04;1,05E-02;1,12E-01;1,50E+01;1,04E+01;2,93E-01;3,77E+01;8,43E-06;1,65E-02;2,65E+00;4,31E-03
25998;25998;"viandes, œufs, poissons";"poissons cuits";"Hareng fumé, filet, doux";"Atlantic herring, smoked, fillet";2;0;"Glacé";"PACK AGB";"Pas de préparation";2,89;3,74E-01;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03;3,17E+00;3,60E-07;2,37E-01;3,42E-02;3,61E-07;1,95E-08;1,51E-09;4,27E-02;3,83E-04;1,13E-02;1,17E-01;1,73E+00;2,94E+01;5,00E-01;4,42E+01;1,50E-05;5,84E-02;3,10E+00;8,63E-03
26012;26012;"viandes, œufs, poissons";"poissons cuits";"Hareng, frit";"Atlantic herring, fried";2;0;"Glacé";"PACK PROXY";"Poêle";2,92;4,13E-01;3,40E+00;1,83E-07;4,04E-01;3,98E-02;4,08E-07;2,11E-08;1,58E-09;5,04E-02;2,72E-04;1,31E-02;1,38E-01;1,92E+01;1,63E+01;3,76E-01;5,14E+01;1,18E-05;2,06E-02;3,37E+00;8,99E-03;3,40E+00;1,83E-07;4,04E-01;3,98E-02;4,08E-07;2,11E-08;1,58E-09;5,04E-02;2,72E-04;1,31E-02;1,38E-01;1,92E+01;1,63E+01;3,76E-01;5,14E+01;1,18E-05;2,06E-02;3,37E+00;8,99E-03
26014;26014;"viandes, œufs, poissons";"poissons cuits";"Hareng, grillé/poêlé";"Atlantic herring, grilled/pan-fried";2;0;"Glacé";"PACK PROXY";"Poêle";2,92;4,13E-01;3,40E+00;1,83E-07;4,04E-01;3,98E-02;4,08E-07;2,11E-08;1,58E-09;5,04E-02;2,72E-04;1,31E-02;1,38E-01;1,92E+01;1,63E+01;3,76E-01;5,14E+01;1,18E-05;2,06E-02;3,37E+00;8,99E-03;3,40E+00;1,83E-07;4,04E-01;3,98E-02;4,08E-07;2,11E-08;1,58E-09;5,04E-02;2,72E-04;1,31E-02;1,38E-01;1,92E+01;1,63E+01;3,76E-01;5,14E+01;1,18E-05;2,06E-02;3,37E+00;8,99E-03
26234;26234;"viandes, œufs, poissons";"poissons cuits";"Julienne ou Lingue, cuite";"Ling, cooked";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26015;26015;"viandes, œufs, poissons";"poissons cuits";"Lieu noir, cuit";"Saithe, cooked";2;0;"Glacé";"PACK PROXY";"Four";2,96;1,61E+00;1,02E+01;3,91E-07;8,72E-01;1,88E-01;1,95E-06;5,23E-08;5,71E-09;2,51E-01;5,11E-04;6,24E-02;6,76E-01;5,91E+01;1,99E+01;5,55E-01;1,47E+02;3,89E-05;1,98E-02;1,02E+01;5,33E-03;1,02E+01;3,91E-07;8,72E-01;1,88E-01;1,95E-06;5,23E-08;5,71E-09;2,51E-01;5,11E-04;6,24E-02;6,76E-01;5,91E+01;1,99E+01;5,55E-01;1,47E+02;3,89E-05;1,98E-02;1,02E+01;5,33E-03
26152;26152;"viandes, œufs, poissons";"poissons cuits";"Lieu ou colin d'Alaska, fumé";"Alaska pollock, smoked";2;0;"Glacé";"PACK PROXY";"Pas de préparation";3,24;1,94E+00;1,20E+01;3,02E-07;2,55E-01;2,38E-01;2,47E-06;5,36E-08;7,29E-09;3,20E-01;5,00E-04;7,90E-02;8,58E-01;6,95E+01;1,93E+01;5,50E-01;1,60E+02;2,92E-05;1,65E-02;1,20E+01;1,05E-02;1,20E+01;3,02E-07;2,55E-01;2,38E-01;2,47E-06;5,36E-08;7,29E-09;3,20E-01;5,00E-04;7,90E-02;8,58E-01;6,95E+01;1,93E+01;5,50E-01;1,60E+02;2,92E-05;1,65E-02;1,20E+01;1,05E-02
26017;26017;"viandes, œufs, poissons";"poissons cuits";"Limande-sole, cuite à la vapeur";"Lemon sole, steamed";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26081;26081;"viandes, œufs, poissons";"poissons cuits";"Lotte ou baudroie, grillée/poêlée";"Anglerfish, grilled";2;0;"Glacé";"PACK PROXY";"Four";3,22;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26020;26020;"viandes, œufs, poissons";"poissons cuits";"Maquereau, frit";"Mackerel, fried";2;0;"Glacé";"PACK PROXY";"Poêle";2,92;4,03E-01;3,33E+00;1,86E-07;4,03E-01;3,86E-02;3,96E-07;2,07E-08;1,54E-09;4,89E-02;2,68E-04;1,27E-02;1,34E-01;1,87E+01;1,61E+01;3,73E-01;5,04E+01;1,16E-05;2,05E-02;3,30E+00;8,97E-03;3,33E+00;1,86E-07;4,03E-01;3,86E-02;3,96E-07;2,07E-08;1,54E-09;4,89E-02;2,68E-04;1,27E-02;1,34E-01;1,87E+01;1,61E+01;3,73E-01;5,04E+01;1,16E-05;2,05E-02;3,30E+00;8,97E-03
26087;26087;"viandes, œufs, poissons";"poissons cuits";"Maquereau, fumé";"Mackerel, smoked";2;0;"Glacé";"PACK PROXY";"Pas de préparation";2,89;3,15E-01;2,61E+00;1,48E-07;1,80E-01;3,13E-02;3,22E-07;1,52E-08;1,18E-09;3,97E-02;2,00E-04;1,02E-02;1,09E-01;1,46E+01;1,02E+01;2,91E-01;3,68E+01;8,30E-06;1,65E-02;2,59E+00;4,29E-03;2,61E+00;1,48E-07;1,80E-01;3,13E-02;3,22E-07;1,52E-08;1,18E-09;3,97E-02;2,00E-04;1,02E-02;1,09E-01;1,46E+01;1,02E+01;2,91E-01;3,68E+01;8,30E-06;1,65E-02;2,59E+00;4,29E-03
26019;26019;"viandes, œufs, poissons";"poissons cuits";"Maquereau, rôti/cuit au four";"Mackerel, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";2,92;4,22E-01;3,29E+00;1,84E-07;8,21E-01;3,86E-02;3,99E-07;2,36E-08;1,55E-09;4,92E-02;2,86E-04;1,26E-02;1,34E-01;1,87E+01;1,32E+01;3,92E-01;5,83E+01;1,47E-05;2,05E-02;3,27E+00;5,31E-03;3,29E+00;1,84E-07;8,21E-01;3,86E-02;3,99E-07;2,36E-08;1,55E-09;4,92E-02;2,86E-04;1,26E-02;1,34E-01;1,87E+01;1,32E+01;3,92E-01;5,83E+01;1,47E-05;2,05E-02;3,27E+00;5,31E-03
26022;26022;"viandes, œufs, poissons";"poissons cuits";"Merlan, cuit à la vapeur";"Whiting, steamed";2;0;"Glacé";"PACK PROXY";"Four";2,97;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26021;26021;"viandes, œufs, poissons";"poissons cuits";"Merlan, frit";"Whiting, fried";2;0;"Glacé";"PACK PROXY";"Poêle";2,97;2,39E+00;1,48E+01;3,74E-07;4,94E-01;2,91E-01;3,02E-06;6,76E-08;9,00E-09;3,91E-01;6,34E-04;9,67E-02;1,05E+00;8,57E+01;2,71E+01;6,90E-01;2,00E+02;3,72E-05;2,06E-02;1,48E+01;1,66E-02;1,48E+01;3,74E-07;4,94E-01;2,91E-01;3,02E-06;6,76E-08;9,00E-09;3,91E-01;6,34E-04;9,67E-02;1,05E+00;8,57E+01;2,71E+01;6,90E-01;2,00E+02;3,72E-05;2,06E-02;1,48E+01;1,66E-02
26120;26120;"viandes, œufs, poissons";"poissons cuits";"Merlu, cuit à l'étouffée";"European hake, braised";2;0;"Glacé";"PACK PROXY";"Four";3,19;1,47E+00;9,36E+00;3,58E-07;8,65E-01;1,71E-01;1,77E-06;4,85E-08;5,22E-09;2,28E-01;4,79E-04;5,67E-02;6,14E-01;5,40E+01;1,88E+01;5,32E-01;1,36E+02;3,60E-05;1,97E-02;9,34E+00;5,02E-03;9,36E+00;3,58E-07;8,65E-01;1,71E-01;1,77E-06;4,85E-08;5,22E-09;2,28E-01;4,79E-04;5,67E-02;6,14E-01;5,40E+01;1,88E+01;5,32E-01;1,36E+02;3,60E-05;1,97E-02;9,34E+00;5,02E-03
26024;26024;"viandes, œufs, poissons";"poissons cuits";"Morue, salée, bouillie/cuite à l'eau";"Cod, salted, boiled/cooked in water";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26026;26026;"viandes, œufs, poissons";"poissons cuits";"Mulet, rôti/cuit au four";"Mullet, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
27018;27018;"viandes, œufs, poissons";"poissons cuits";"Panga, Pangasius, ou poisson-chat du Mékong, filet, cuit";"Pangasius, filets, cooked";2;0;"Glacé";"PACK PROXY";"Four";3,57;5,49E+00;1,81E+01;2,18E-07;2,30E+00;5,58E-02;7,93E-07;1,55E-07;5,51E-09;8,84E-02;3,20E-02;3,77E-02;2,32E-01;2,89E+02;2,67E+02;4,81E+02;1,97E+02;3,63E-05;1,05E+00;1,48E+01;2,25E+00;1,81E+01;2,18E-07;2,30E+00;5,58E-02;7,93E-07;1,55E-07;5,51E-09;8,84E-02;3,20E-02;3,77E-02;2,32E-01;2,89E+02;2,67E+02;4,81E+02;1,97E+02;3,63E-05;1,05E+00;1,48E+01;2,25E+00
27005;27005;"viandes, œufs, poissons";"poissons cuits";"Perche, rôtie/cuite au four";"European perch, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,19;3,84E+00;6,68E+00;5,64E-07;2,62E+00;3,21E-02;4,29E-07;6,83E-08;3,07E-09;4,23E-02;2,91E-02;1,15E-01;1,47E-01;1,73E+02;1,33E+02;3,35E+02;1,27E+02;2,91E-05;4,83E-02;6,38E+00;2,54E-01;6,68E+00;5,64E-07;2,62E+00;3,21E-02;4,29E-07;6,83E-08;3,07E-09;4,23E-02;2,91E-02;1,15E-01;1,47E-01;1,73E+02;1,33E+02;3,35E+02;1,27E+02;2,91E-05;4,83E-02;6,38E+00;2,54E-01
26073;26073;"viandes, œufs, poissons";"poissons cuits";"Raie, cuite au court-bouillon";"Ray, cooked in an aromatic stock";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
26031;26031;"viandes, œufs, poissons";"poissons cuits";"Raie, rôtie/cuite au four";"Ray, roasted/baked";2;0;"Glacé";"PACK PROXY";"Four";3,09;2,41E+00;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02;1,48E+01;3,72E-07;9,12E-01;2,91E-01;3,02E-06;7,06E-08;9,01E-09;3,91E-01;6,52E-04;9,66E-02;1,05E+00;8,57E+01;2,42E+01;7,09E-01;2,08E+02;4,03E-05;2,06E-02;1,48E+01;1,29E-02
