Code AGB;Code CIQUAL;Groupe d'aliment;Sous-groupe d'aliment;Nom du Produit en Français;LCI Name;Saisonnalité;Transport par avion (1 : par avion);Livraison;Matériau d'emballage;Préparation;"DQR - Note de qualité de la donnée (1 excellente ; 5 très faible)";Score unique EF (mPt/kg de produit);Changement climatique (kg CO2 eq/kg de produit);Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit);Rayonnements ionisants (kBq U-235 eq/kg de produit);Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit);Particules (E-06 disease inc./kg de produit);Acidification terrestre et eaux douces (mol H+ eq/kg de produit);Eutrophisation terreste (mol N eq/kg de produit);Eutrophisation eaux douces (E-03 kg P eq/kg de produit);Eutrophisation marine (E-03 kg N eq/kg de produit);Utilisation du sol (Pt/kg de produit);Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit);Épuisement des ressources eau (m3 depriv./kg de produit);Épuisement des ressources énergétiques (MJ/kg de produit);Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit);CLIMATE_CHANGE;PARTICULATE_MATTER;WATER_USE;LAND_USE;RESOURCE_USE_MINERALS_METALS;OZONE_DEPLETION;ACIDIFICATION;IONIZING_RADIATION;PHOTOCHEMICAL_OZONE_FORMATION;EUTROPHICATION_TERRESTRIAL;EUTROPHICATION_MARINE;EUTROPHICATION_FRESHWATER;ECOTOXICITY_FRESHWATER;HUMAN_TOXICITY_CANCER;HUMAN_TOXICITY_NON_CANCER;RESOURCE_USE_FOSSILS
8500;8500;viandes, œufs, poissons;charcuteries;Andouille;Chitterling sausage;mix de consommation FR;0;Glacé;PS;Four ;2.82;2.088308;16.053439;1.0426575;6.0088422;31.014301;1.9385624;0.27760311;1.202439;2.1248813;62.226642;973.53245;294.07931;10.072864;179.94019;15.268701;16.053439;0.0000019385624;10.072864;973.53245;0.000015268701;0.0000010426575;0.27760311;6.0088422;0.031014301;1.202439;0.062226642;0.0021248813;294.07931;;;179.94019
8501;8501;viandes, œufs, poissons;charcuteries;Andouille de Guéméné;Chitterling sausage from Guéméné;mix de consommation FR;0;Glacé;PS;Four ;2.82;2.088308;16.053439;1.0426575;6.0088422;31.014301;1.9385624;0.27760311;1.202439;2.1248813;62.226642;973.53245;294.07931;10.072864;179.94019;15.268701;16.053439;0.0000019385624;10.072864;973.53245;0.000015268701;0.0000010426575;0.27760311;6.0088422;0.031014301;1.202439;0.062226642;0.0021248813;294.07931;;;179.94019
8512;8512;viandes, œufs, poissons;charcuteries;Andouille de Vire;Chitterling sausage from Vire;mix de consommation FR;0;Glacé;PS;Four ;2.82;2.088308;16.053439;1.0426575;6.0088422;31.014301;1.9385624;0.27760311;1.202439;2.1248813;62.226642;973.53245;294.07931;10.072864;179.94019;15.268701;16.053439;0.0000019385624;10.072864;973.53245;0.000015268701;0.0000010426575;0.27760311;6.0088422;0.031014301;1.202439;0.062226642;0.0021248813;294.07931;;;179.94019
8504;8504;viandes, œufs, poissons;charcuteries;Andouille, réchauffée à la poêle;Chitterling sausage, pan-reheated;mix de consommation FR;0;Glacé;PS;Four ;2.82;2.088308;16.053439;1.0426575;6.0088422;31.014301;1.9385624;0.27760311;1.202439;2.1248813;62.226642;973.53245;294.07931;10.072864;179.94019;15.268701;16.053439;0.0000019385624;10.072864;973.53245;0.000015268701;0.0000010426575;0.27760311;6.0088422;0.031014301;1.202439;0.062226642;0.0021248813;294.07931;;;179.94019
8552;8552;viandes, œufs, poissons;charcuteries;Andouillette de Troyes, crue;Chitterling sausage from Troyes, raw;mix de consommation FR;0;Glacé;PS;Pas de préparation;2.81;2.0570424;15.991672;0.98939635;5.3931517;30.832611;1.9344155;0.27715532;1.2015574;2.0845343;62.126266;973.22716;290.85128;9.9472895;166.95392;14.718977;15.991672;0.0000019344155;9.9472895;973.22716;0.000014718977;0.00000098939635;0.27715532;5.3931517;0.030832611;1.2015574;0.062126266;0.0020845343;290.85128;;;166.95392
8550;8550;viandes, œufs, poissons;charcuteries;Andouillette, crue;Chitterling sausage, raw;mix de consommation FR;0;Glacé;PS;Pas de préparation;2.81;2.0570424;15.991672;0.98939635;5.3931517;30.832611;1.9344155;0.27715532;1.2015574;2.0845343;62.126266;973.22716;290.85128;9.9472895;166.95392;14.718977;15.991672;0.0000019344155;9.9472895;973.22716;0.000014718977;0.00000098939635;0.27715532;5.3931517;0.030832611;1.2015574;0.062126266;0.0020845343;290.85128;;;166.95392
8551;8551;viandes, œufs, poissons;charcuteries;Andouillette, sautée/poêlée;Chitterling sausage, sautéed/pan-fried;mix de consommation FR;0;Glacé;PS;Four ;2.82;2.088308;16.053439;1.0426575;6.0088422;31.014301;1.9385624;0.27760311;1.202439;2.1248813;62.226642;973.53245;294.07931;10.072864;179.94019;15.268701;16.053439;0.0000019385624;10.072864;973.53245;0.000015268701;0.0000010426575;0.27760311;6.0088422;0.031014301;1.202439;0.062226642;0.0021248813;294.07931;;;179.94019
11093;11093;aides culinaires et ingrédients divers;herbes;Aneth, frais;Dill, fresh;mix de consommation FR;0;Ambiant (long);LPDE;Pas de préparation;3.75;0.14484049;0.95348605;0.085499244;0.27047358;2.8647108;0.070627622;0.0087930876;0.032719468;0.2306631;4.1273823;37.282389;14.959606;5.5103209;16.416961;2.0462262;0.95348605;0.000000070627622;5.5103209;37.282389;0.0000020462262;0.000000085499244;0.0087930876;0.27047358;0.0028647108;0.032719468;0.0041273823;0.0002306631;14.959606;;;16.416961
20995;20995;aides culinaires et ingrédients divers;algues;Ao-nori (Enteromorpha sp.), séchée ou déshydratée;Sea lettuce (Enteromorpha sp.), dried or dehydrated;mix de consommation FR;0;Ambiant (long);LPDE;Pas de préparation;2.99;1.2525745;6.547801;1.8930945;12.256417;34.820858;0.70123771;0.09843869;0.11617689;2.2409948;11.705482;21.750919;157.98725;4.9254417;341.42941;30.229683;6.547801;0.00000070123771;4.9254417;21.750919;0.000030229683;0.0000018930945;0.09843869;12.256417;0.034820858;0.11617689;0.011705482;0.0022409948;157.98725;;;341.42941
1007;1007;boissons;boisson alcoolisées;Apéritif à base de vin ou vermouth;Wine-based aperitif;mix de consommation FR;0;Ambiant (moyenne);Verre;Réfrigéré chez le consommateur;2.48;0.16769963;1.050523;0.19336092;0.37527155;5.3469905;0.10861308;0.010212819;0.029506048;0.25234702;6.2113719;13.627521;93.696684;0.54985266;19.942886;3.7079947;1.050523;0.00000010861308;0.54985266;13.627521;0.0000037079947;0.00000019336092;0.010212819;0.37527155;0.0053469905;0.029506048;0.0062113719;0.00025234702;93.696684;;;19.942886
20581;20581;fruits, légumes, légumineuses et oléagineux;fruits à coque et graines oléagineuses;Arachide, bouillie/cuite à l'eau, salée;Peanut, boiled/cooked in water, w salt;mix de consommation FR;0;Ambiant (long);LPDE;Micro onde;3.53;1.2835621;9.7587323;0.51380898;0.7515653;25.163089;0.96454765;0.13779401;0.58038112;3.0979261;81.863257;1079.3199;131.64799;12.438554;65.817329;21.01993;9.7587323;0.00000096454765;12.438554;1079.3199;0.00002101993;0.00000051380898;0.13779401;0.7515653;0.025163089;0.58038112;0.081863257;0.0030979261;131.64799;;;65.817329
20067;20067;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, appertisé, égoutté;Artichoke, canned, drained;mix de consommation FR;0;Ambiant (moyenne);Acier;Pas de préparation;2.78;0.47301035;3.2759807;0.43813856;1.9778319;11.634588;0.30831926;0.037550855;0.17057291;0.64285405;22.528087;155.42979;78.1285;1.0442638;61.220693;5.9947923;3.2759807;0.00000030831926;1.0442638;155.42979;0.0000059947923;0.00000043813856;0.037550855;1.9778319;0.011634588;0.17057291;0.022528087;0.00064285405;78.1285;;;61.220693
20155;20155;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, coeur, appertisé, égoutté;Artichoke, heart, canned, drained;mix de consommation FR;0;Ambiant (moyenne);Acier;Pas de préparation;2.78;0.47301035;3.2759807;0.43813856;1.9778319;11.634588;0.30831926;0.037550855;0.17057291;0.64285405;22.528087;155.42979;78.1285;1.0442638;61.220693;5.9947923;3.2759807;0.00000030831926;1.0442638;155.42979;0.0000059947923;0.00000043813856;0.037550855;1.9778319;0.011634588;0.17057291;0.022528087;0.00064285405;78.1285;;;61.220693
20052;20052;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, cru;Artichoke, globe, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.43;0.39914083;3.969737;0.38877611;1.2327507;9.0760568;0.22911495;0.026206496;0.12094193;0.5200129;19.773871;134.68818;60.592587;0.99760383;44.374827;6.2630976;3.969737;0.00000022911495;0.99760383;134.68818;0.0000062630976;0.00000038877611;0.026206496;1.2327507;0.0090760568;0.12094193;0.019773871;0.0005200129;60.592587;;;44.374827
20000;20000;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, cuit;Artichoke, globe, cooked;mix de consommation FR;0;Glacé;PP;Cuisson à l'eau;3.08;0.70740273;3.0110021;0.49239845;1.2315646;13.201063;0.13055842;0.022446412;0.085064565;0.74740069;12.478965;8.599731;323.85347;35.326173;56.801316;14.447272;3.0110021;0.00000013055842;35.326173;8.599731;0.000014447272;0.00000049239845;0.022446412;1.2315646;0.013201063;0.085064565;0.012478965;0.00074740069;323.85347;;;56.801316
20156;20156;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, fond, appertisé, égoutté;Artichoke base, canned, drained;mix de consommation FR;0;Ambiant (moyenne);Acier;Pas de préparation;2.59;0.20516263;1.3740488;0.26028045;1.872226;4.3917203;0.095566282;0.0089386778;0.034407006;0.34485938;5.1276303;33.819868;29.578314;0.69781028;47.928917;2.4219853;1.3740488;0.000000095566282;0.69781028;33.819868;0.0000024219853;0.00000026028045;0.0089386778;1.872226;0.0043917203;0.034407006;0.0051276303;0.00034485938;29.578314;;;47.928917
20232;20232;fruits, légumes, légumineuses et oléagineux;légumes;Artichaut, fond, surgelé, cru;Artichoke base, frozen, raw;mix de consommation FR;0;Congelé;LPDE;Pas de préparation;2.95;0.36418487;2.6048179;0.32604095;1.1538355;9.1130528;0.24179625;0.031434664;0.14429662;0.41986125;18.95121;132.36972;53.931966;0.81286579;43.005062;5.5035432;2.6048179;0.00000024179625;0.81286579;132.36972;0.0000055035432;0.00000032604095;0.031434664;1.1538355;0.0091130528;0.14429662;0.01895121;0.00041986125;53.931966;;;43.005062
20998;20998;aides culinaires et ingrédients divers;algues;Ascophylle noueux ou goémon noir (Ascophyllum nodosum), séché ou déshydraté;North Atlantic rockweed (Ascophyllum nodosum), dried or dehydrated;mix de consommation FR;0;Ambiant (long);LPDE;Pas de préparation;2.99;1.2525745;6.547801;1.8930945;12.256417;34.820858;0.70123771;0.09843869;0.11617689;2.2409948;11.705482;21.750919;157.98725;4.9254417;341.42941;30.229683;6.547801;0.00000070123771;4.9254417;21.750919;0.000030229683;0.0000018930945;0.09843869;12.256417;0.034820858;0.11617689;0.011705482;0.0022409948;157.98725;;;341.42941
12761;12761;lait et produits laitiers;fromages;Asiago;Asiago cheese, from cow's milk;mix de consommation FR;0;Glacé;LPDE;Pas de préparation;2.24;0.56876705;6.2657058;0.29411091;0.74978952;10.559496;0.4606041;0.063562084;0.27060858;0.75814674;19.195108;307.32471;87.412574;2.1808302;34.659384;4.6949376;6.2657058;0.0000004606041;2.1808302;307.32471;0.0000046949376;0.00000029411091;0.063562084;0.74978952;0.010559496;0.27060858;0.019195108;0.00075814674;87.412574;;;34.659384
20076;20076;fruits, légumes, légumineuses et oléagineux;légumes;Asperge, appertisée, égouttée;Asparagus, canned, drained;mix de consommation FR;0;Ambiant (moyenne);Acier;Pas de préparation;2.63;0.44320722;2.3063385;0.39639788;2.015048;9.0668107;0.21807993;0.026612459;0.10197654;0.65490635;15.170127;210.67987;161.67341;4.5383737;59.549408;7.74541;2.3063385;0.00000021807993;4.5383737;210.67987;0.00000774541;0.00000039639788;0.026612459;2.015048;0.0090668107;0.10197654;0.015170127;0.00065490635;161.67341;;;59.549408
20282;20282;fruits, légumes, légumineuses et oléagineux;légumes;Asperge, blanche ou violette, pelée, crue;Asparagus, white or purple, peeled, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.26;0.27603921;1.3880947;0.20193796;0.42387615;5.6296447;0.14881825;0.019956546;0.080005473;0.33723801;12.308517;178.02062;120.28324;3.4962397;20.147279;5.9001679;1.3880947;0.00000014881825;3.4962397;178.02062;0.0000059001679;0.00000020193796;0.019956546;0.42387615;0.0056296447;0.080005473;0.012308517;0.00033723801;120.28324;;;20.147279
20001;20001;fruits, légumes, légumineuses et oléagineux;légumes;Asperge, bouillie/cuite à l'eau;Asparagus, boiled/cooked in water;mix de consommation FR;0;Glacé;PP;Bouilli;2.69;0.38966835;2.2482636;0.33643541;1.1366978;8.1549586;0.18970057;0.02524869;0.098468409;0.47819288;14.863068;208.8015;145.75159;4.2535393;45.303663;8.1042127;2.2482636;0.00000018970057;4.2535393;208.8015;0.0000081042127;0.00000033643541;0.02524869;1.1366978;0.0081549586;0.098468409;0.014863068;0.00047819288;145.75159;;;45.303663
20073;20073;fruits, légumes, légumineuses et oléagineux;légumes;Asperge, pelée, crue;Asparagus, peeled, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.26;0.27603921;1.3880947;0.20193796;0.42387615;5.6296447;0.14881825;0.019956546;0.080005473;0.33723801;12.308517;178.02062;120.28324;3.4962397;20.147279;5.9001679;1.3880947;0.00000014881825;3.4962397;178.02062;0.0000059001679;0.00000020193796;0.019956546;0.42387615;0.0056296447;0.080005473;0.012308517;0.00033723801;120.28324;;;20.147279
20279;20279;fruits, légumes, légumineuses et oléagineux;légumes;Asperge, verte, crue;Asparagus, green, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.26;0.27603921;1.3880947;0.20193796;0.42387615;5.6296447;0.14881825;0.019956546;0.080005473;0.33723801;12.308517;178.02062;120.28324;3.4962397;20.147279;5.9001679;1.3880947;0.00000014881825;3.4962397;178.02062;0.0000059001679;0.00000020193796;0.019956546;0.42387615;0.0056296447;0.080005473;0.012308517;0.00033723801;120.28324;;;20.147279
20053;20053;fruits, légumes, légumineuses et oléagineux;légumes;Aubergine, crue;Eggplant, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.53;0.4918451;5.3103591;0.1930468;0.34079878;21.061572;0.34307544;0.026676274;0.02912998;1.7393096;4.1465053;20.256512;202.41849;1.5498783;47.796618;2.8623666;5.3103591;0.00000034307544;1.5498783;20.256512;0.0000028623666;0.0000001930468;0.026676274;0.34079878;0.021061572;0.02912998;0.0041465053;0.0017393096;202.41849;;;47.796618
20002;20002;fruits, légumes, légumineuses et oléagineux;légumes;Aubergine, cuite;Eggplant, cooked;mix de consommation FR;0;Glacé;PP;Cuisson à l'eau;2.89;0.62961032;6.7233047;0.30791275;0.9118852;25.908406;0.41377905;0.032757433;0.03815913;2.1006217;5.2430141;24.360592;240.7388;1.9570307;73.577683;4.3324032;6.7233047;0.00000041377905;1.9570307;24.360592;0.0000043324032;0.00000030791275;0.032757433;0.9118852;0.025908406;0.03815913;0.0052430141;0.0021006217;240.7388;;;73.577683
13004;13004;fruits, légumes, légumineuses et oléagineux;légumes;Avocat, pulpe, cru;Avocado, pulp, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.26;0.54613152;2.7496498;0.24884828;0.48520808;9.3624179;0.1131706;0.016539347;0.045093612;0.72056429;13.293673;124.81704;113.16115;34.405669;31.707032;8.5055715;2.7496498;0.0000001131706;34.405669;124.81704;0.0000085055715;0.00000024884828;0.016539347;0.48520808;0.0093624179;0.045093612;0.013293673;0.00072056429;113.16115;;;31.707032
9310;9310;produits céréaliers;pâtes, riz et céréales;Avoine, crue;Oat, raw;mix de consommation FR;0;Ambiant (long);LPDE;Pas de préparation ;3.6;0.23462213;1.2228541;0.10080747;0.25639726;3.7372346;0.10629155;0.014444523;0.057391694;0.77695044;53.173014;180.68773;28.173024;0.88887338;15.559121;2.8089642;1.2228541;0.00000010629155;0.88887338;180.68773;0.0000028089642;0.00000010080747;0.014444523;0.25639726;0.0037372346;0.057391694;0.053173014;0.00077695044;28.173024;;;15.559121
23020;23020;produits céréaliers;gâteaux et pâtisseries;Baba au rhum, préemballé;Rum baba, prepacked;mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.14;0.12292433;0.86840524;0.1225494;0.69323862;3.1047134;0.080184942;0.0092351915;0.035528111;0.135048;3.1953553;24.616521;16.342031;1.034609;24.334547;1.2794087;0.86840524;0.000000080184942;1.034609;24.616521;0.0000012794087;0.0000001225494;0.0092351915;0.69323862;0.0031047134;0.035528111;0.0031953553;0.000135048;16.342031;;;24.334547
7258;7258;produits céréaliers;pains et viennoiseries;Bagel;Bagel;mix de consommation FR;0;Ambiant (court);Papier;Pas de préparation ;1.95;0.1516142;0.74736789;0.12815796;0.58616709;2.9687414;0.096905345;0.012241828;0.050261918;0.25386961;6.2370401;90.952405;52.318639;1.1394155;18.360783;1.635278;0.74736789;0.000000096905345;1.1394155;90.952405;0.000001635278;0.00000012815796;0.012241828;0.58616709;0.0029687414;0.050261918;0.0062370401;0.00025386961;52.318639;;;18.360783
23300;23300;produits céréaliers;gâteaux et pâtisseries;Baklava ou Baklawa (pâtisserie orientale aux amandes et sirop);Baklava (oriental pastry with almonds and syrup);mix de consommation FR;0;Ambiant (long);PS;Pas de préparation;2.59;0.8825143;4.2998517;0.29701736;0.85829413;14.056887;0.34343781;0.045138082;0.1742137;1.1377966;20.691433;240.55245;134.46253;48.738433;48.538583;17.543975;4.2998517;0.00000034343781;48.738433;240.55245;0.000017543975;0.00000029701736;0.045138082;0.85829413;0.014056887;0.1742137;0.020691433;0.0011377966;134.46253;;;48.538583
20198;20198;fruits, légumes, légumineuses et oléagineux;légumes;Bambou, pousse, crue;Bamboo shoots, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.6;0.27486579;1.3746561;0.19894214;0.42284414;5.5630127;0.14805493;0.019852735;0.079781472;0.33601206;12.288474;177.90446;120.14149;3.4948752;19.944822;5.8674817;1.3746561;0.00000014805493;3.4948752;177.90446;0.0000058674817;0.00000019894214;0.019852735;0.42284414;0.0055630127;0.079781472;0.012288474;0.00033601206;120.14149;;;19.944822
20188;20188;fruits, légumes, légumineuses et oléagineux;légumes;Bambou, pousses, appertisées, égouttées;Bamboo shoots, canned, drained;mix de consommation FR;0;Ambiant (moyenne);Acier;Pas de préparation;2.93;0.44183259;2.2905955;0.39288835;2.013839;8.9887532;0.21718571;0.026490848;0.10171413;0.65347018;15.146647;210.54378;161.50735;4.5367752;59.312235;7.7071189;2.2905955;0.00000021718571;4.5367752;210.54378;0.0000077071189;0.00000039288835;0.026490848;2.013839;0.0089887532;0.10171413;0.015146647;0.00065347018;161.50735;;;59.312235
53100;53100;fruits, légumes, légumineuses et oléagineux;légumes;Banane plantain, crue;Plantain banana, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.6;0.12989703;0.79874399;0.11136745;0.26323909;3.2875081;0.061228262;0.0087655448;0.030233232;0.15718183;3.0237465;17.266911;28.940559;4.7293394;12.878509;1.6875299;0.79874399;0.000000061228262;4.7293394;17.266911;0.0000016875299;0.00000011136745;0.0087655448;0.26323909;0.0032875081;0.030233232;0.0030237465;0.00015718183;28.940559;;;12.878509
53101;53101;fruits, légumes, légumineuses et oléagineux;pommes de terre et autres tubercules;Banane plantain, cuite;Plantain banana, cooked;mix de consommation FR;0;Glacé;PP;Cuisson à l'eau;3;0.26023343;1.8632983;0.27002144;1.0464699;6.5574902;0.10569415;0.014743546;0.04896163;0.31865727;4.8754558;25.559277;46.942562;6.925239;42.324333;3.7766656;1.8632983;0.00000010569415;6.925239;25.559277;0.0000037766656;0.00000027002144;0.014743546;1.0464699;0.0065574902;0.04896163;0.0048754558;0.00031865727;46.942562;;;42.324333
13005;13005;fruits, légumes, légumineuses et oléagineux;fruits;Banane, pulpe, crue;Banana, pulp, raw;mix de consommation FR;0;Ambiant (moyenne);Pas d'emballage;Pas de préparation;2.46;0.26135856;1.8667377;0.20158417;0.51669668;5.6634952;0.1224645;0.016235635;0.059094089;0.34634031;5.7551476;32.010835;65.591296;8.9487551;24.134336;3.222277;1.8667377;0.0000001224645;8.9487551;32.010835;0.000003222277;0.00000020158417;0.016235635;0.51669668;0.0056634952;0.059094089;0.0057551476;0.00034634031;65.591296;;;24.134336
13089;13089;fruits, légumes, légumineuses et oléagineux;fruits;Banane, pulpe, sèche;Banana, pulp, dried;mix de consommation FR;0;Ambiant (moyenne);LPDE;Pas de préparation;2.96;1.0943819;5.0873316;0.86861051;4.8767945;22.692101;0.49935259;0.074124207;0.27404788;1.2714478;22.104592;121.90798;259.82098;35.906789;148.84632;10.128422;5.0873316;0.00000049935259;35.906789;121.90798;0.000010128422;0.00000086861051;0.074124207;4.8767945;0.022692101;0.27404788;0.022104592;0.0012714478;259.82098;;;148.84632
26206;26206;viandes, œufs, poissons;poissons crus;Bar commun ou loup (Méditerranée), cru, élevage;Mediterranean bass, raw, farmed;mix de consommation FR;0;Glacé;PS;Pas de préparation;3.57;1.8823538;11.935636;1.8136311;1.633432;59.364159;0.69141523;0.066691369;0.23839496;1.1678344;547.27576;234.04333;196.87353;2.9689457;173.81054;11.515983;11.935636;0.00000069141523;2.9689457;234.04333;0.000011515983;0.0000018136311;0.066691369;1.633432;0.059364159;0.23839496;0.54727576;0.0011678344;196.87353;;;173.81054
26205;26205;viandes, œufs, poissons;poissons crus;Bar commun ou loup (Méditerranée), cru, sauvage;Mediterranean bass, raw, wild;mix de consommation FR;0;Glacé;PS;Pas de préparation;3.57;1.5512478;9.1415672;2.0366539;0.80806405;185.38474;1.8592745;0.26907181;0.7082825;0.51145271;64.677601;20.929081;75.024961;0.89509211;135.00527;16.680921;9.1415672;0.0000018592745;0.89509211;20.929081;0.000016680921;0.0000020366539;0.26907181;0.80806405;0.18538474;0.7082825;0.064677601;0.00051145271;75.024961;;;135.00527
